hs5	133530025	133561833	hs16	3068446	3072384
hs5	133530025	133561833	hs19	38187264	38210691
hs5	133530025	133561833	hs16	3451235	3459370
hs5	133530025	133561833	hs10	103892787	103910082
hs5	133530025	133561833	hs16	89762751	89768113
hs5	133530025	133561833	hs3	150126122	150184218
hs5	133530025	133561833	hs19	38104650	38183238
hs5	133530025	133561833	hs21	43406940	43430496
hs6	11183531	11382581	hs10	23728198	23731308
hs6	11183531	11382581	hs5	98104354	98134347
hs6	11183531	11382581	hsX	73805052	73834452
hs6	11183531	11382581	hs9	129622944	129648157
hs6	11183531	11382581	hs20	62679076	62680994
hs6	11183531	11382581	hs19	19976695	20005483
hs6	11183531	11382581	hs19	38104650	38183238
hs6	11183531	11382581	hs12	57392618	57400230
hs6	11183531	11382581	hs9	117546915	117568406
hs6	11183531	11382581	hs8	101269288	101348446
hs6	11183531	11382581	hs19	35248981	35264134
hs6	11183531	11382581	hs1	28285973	28294607
hs6	11183531	11382581	hs4	108745719	108836203
hs6	11183531	11382581	hs1	45265897	45271662
hs6	11183531	11382581	hs12	123349882	123380991
hs6	11183531	11382581	hs8	104410863	104427417
hs6	11183531	11382581	hs3	156391024	156424559
hs6	11183531	11382581	hs19	36936021	36980804
hs6	11183531	11382581	hs5	57749809	57756087
hs6	11183531	11382581	hs2	239152679	239198743
hs6	11183531	11382581	hs3	150126122	150184218
hs6	11183531	11382581	hs2	235860617	235964358
hs6	11183531	11382581	hs16	24741016	24838953
hs6	11183531	11382581	hs1	55222571	55230187
hs6	11183531	11382581	hs16	89762751	89768113
hs6	11183531	11382581	hs2	95831177	95850065
hs6	11183531	11382581	hs21	43406940	43430496
hs19	38104650	38183238	hs3	40566369	40616176
hs19	38104650	38183238	hs16	3451235	3459370
hs2	239152679	239198743	hs16	89762751	89768113
hs2	239152679	239198743	hs1	40627045	40706593
hs2	239152679	239198743	hs19	36936021	36980804
hs2	239152679	239198743	hsX	73805052	73834452
hs2	239152679	239198743	hs16	24741016	24838953
hs2	239152679	239198743	hs10	103892787	103910082
hs2	239152679	239198743	hs7	5085452	5109119
hs2	239152679	239198743	hs19	18307594	18314884
hs2	239152679	239198743	hs10	38299578	38354016
hs2	239152679	239198743	hs6	3722848	3752260
hs2	239152679	239198743	hs1	9599541	9645237
hs2	239152679	239198743	hs8	104410863	104427417
hs2	239152679	239198743	hs19	38187264	38210691
hs2	239152679	239198743	hs9	129622944	129648157
hs2	239152679	239198743	hs4	108745719	108836203
hs2	239152679	239198743	hs11	9595228	9615004
hs2	239152679	239198743	hs3	150126122	150184218
hs2	239152679	239198743	hs16	3068446	3072384
hs2	239152679	239198743	hs1	45265897	45271662
hs2	239152679	239198743	hs5	133530025	133561833
hs2	239152679	239198743	hs1	35641979	35658749
hs2	239152679	239198743	hs19	38104650	38183238
hs2	239152679	239198743	hs21	43406940	43430496
hs19	38187264	38210691	hs22	20748405	20762745
hs20	58508819	58523735	hs15	76016318	76020029
hs20	58508819	58523735	hs2	95831177	95850065
hs20	58508819	58523735	hs19	7953390	7966901
hs20	58508819	58523735	hs11	65659520	65668044
hs20	58508819	58523735	hs4	108745719	108836203
hs20	58508819	58523735	hs5	148724993	148734146
hs20	58508819	58523735	hs7	5085452	5109119
hs20	58508819	58523735	hs19	35248981	35264134
hs20	58508819	58523735	hs3	196594727	196661585
hs20	58508819	58523735	hs1	156052364	156109880
hs20	58508819	58523735	hs6	36562145	36573377
hs20	58508819	58523735	hs19	38104650	38183238
hs20	58508819	58523735	hs5	133530025	133561833
hs20	58508819	58523735	hsX	73805052	73834452
hs20	58508819	58523735	hs19	52839498	52871031
hs20	58508819	58523735	hs1	35641979	35658749
hs20	58508819	58523735	hs19	52516018	52533493
hs20	58508819	58523735	hs1	55222571	55230187
hs20	58508819	58523735	hs19	11200038	11244492
hs20	58508819	58523735	hs2	235860617	235964358
hs20	58508819	58523735	hs3	150126122	150184218
hs20	58508819	58523735	hs13	51928213	52028400
hs20	58508819	58523735	hs10	103892787	103910082
hs20	58508819	58523735	hs16	3068446	3072384
hs20	58508819	58523735	hs16	24741016	24838953
hs20	58508819	58523735	hs6	42712219	42714558
hs20	58508819	58523735	hs1	45805342	45809647
hs20	58508819	58523735	hs6	146864829	146876101
hs20	58508819	58523735	hs19	41223008	41246765
hs20	58508819	58523735	hs19	36936021	36980804
hs20	58508819	58523735	hs16	89762751	89768113
hs20	58508819	58523735	hs9	129622944	129648157
hs20	58508819	58523735	hs2	239152679	239198743
hs20	58508819	58523735	hs6	11183531	11382581
hs20	58508819	58523735	hs1	45265897	45271662
hs20	58508819	58523735	hs21	43406940	43430496
hs17	8091652	8093564	hs19	36936021	36980804
hs17	8091652	8093564	hs19	41223008	41246765
hs17	8091652	8093564	hs3	196295482	196315930
hs17	8091652	8093564	hs6	27418522	27440897
hs17	8091652	8093564	hs3	44481262	44519162
hs17	8091652	8093564	hs21	43406940	43430496
hs17	8091652	8093564	hs1	26437664	26452034
hs17	8091652	8093564	hs1	45265897	45271662
hs17	8091652	8093564	hs9	129622944	129648157
hs17	8091652	8093564	hs6	28212401	28227011
hs17	8091652	8093564	hs10	102672326	102724893
hs17	8091652	8093564	hs2	95831177	95850065
hs17	8091652	8093564	hs1	55222571	55230187
hs17	8091652	8093564	hs19	11200038	11244492
hs12	57392618	57400230	hs6	27418522	27440897
hs12	57392618	57400230	hs19	32836500	32878573
hs12	57392618	57400230	hs10	38383264	38414472
hs12	57392618	57400230	hs6	33422356	33425325
hs12	57392618	57400230	hs13	20397622	20437776
hs12	57392618	57400230	hs19	44507100	44518078
hs12	57392618	57400230	hs19	38104650	38183238
hs12	57392618	57400230	hs19	52516018	52533493
hs12	57392618	57400230	hs19	36936021	36980804
hs9	129622944	129648157	hs19	44507100	44518078
hs9	129622944	129648157	hs19	40575059	40596845
hs9	129622944	129648157	hs2	95831177	95850065
hs9	129622944	129648157	hs19	38104650	38183238
hs9	129622944	129648157	hs19	19976695	20005483
hs9	129622944	129648157	hs17	5082831	5095178
hs9	129622944	129648157	hs12	57392618	57400230
hs9	129622944	129648157	hs10	38299578	38354016
hs9	129622944	129648157	hs19	36936021	36980804
hs19	36936021	36980804	hs1	40997233	41013841
hs14	45366498	45376460	hs19	44507100	44518078
hs14	45366498	45376460	hs20	19867165	19983101
hs14	45366498	45376460	hs17	8091652	8093564
hs14	45366498	45376460	hs10	102672326	102724893
hs14	45366498	45376460	hs6	42712219	42714558
hs14	45366498	45376460	hs6	33422356	33425325
hs14	45366498	45376460	hs8	117778742	117861702
hs14	45366498	45376460	hs2	67624451	67637677
hs14	45366498	45376460	hs9	129622944	129648157
hs14	45366498	45376460	hs19	21473962	21512227
hs14	45366498	45376460	hs15	64457716	64648442
hs14	45366498	45376460	hs20	58508819	58523735
hs14	45366498	45376460	hs22	20748405	20762745
hs14	45366498	45376460	hs2	239152679	239198743
hs14	45366498	45376460	hs12	57392618	57400230
hs14	45366498	45376460	hs19	36936021	36980804
hs14	45366498	45376460	hs19	38104650	38183238
hs3	52009066	52023213	hs10	73156691	73575702
hs3	52009066	52023213	hs19	49298319	49314286
hs3	52009066	52023213	hs1	24128375	24165110
hs3	52009066	52023213	hs16	75145758	75150669
hs3	52009066	52023213	hs8	145106167	145118735
hs1	24128375	24165110	hs3	179322478	179345435
hs8	145106167	145118735	hs6	151725989	151773259
hs10	127700950	128077024	hs1	150521884	150533413
hs10	127700950	128077024	hs5	146770374	146889619
hs10	127700950	128077024	hs8	23154702	23282841
hs10	127700950	128077024	hs2	135213330	135476570
hs10	127700950	128077024	hs7	33944523	34195484
hs10	127700950	128077024	hs2	189896622	190044605
hs10	127700950	128077024	hs1	100435345	100492535
hs5	146770374	146889619	hsX	19552093	19905719
hs5	146770374	146889619	hs22	39101728	39134304
hs8	23154702	23282841	hs11	47638867	47664175
hs8	23154702	23282841	hs11	124503009	124565603
hs7	33944523	34195484	hs15	23888691	23891175
hs1	100435345	100492535	hs20	61826781	61847586
hs2	9628615	9695921	hs15	42190950	42264776
hs2	9628615	9695921	hs4	108745719	108836203
hs4	108745719	108836203	hs6	86318053	86353510
hs4	108745719	108836203	hs1	20512578	20522541
hs5	156822542	157002783	hs2	239152679	239198743
hs7	87563458	87832204	hs1	230972865	231005335
hs7	87563458	87832204	hs9	2621834	2660053
hs7	87563458	87832204	hs20	34679426	34820721
hs1	230972865	231005335	hs12	50184929	50222533
hs1	230972865	231005335	hs18	33161081	33291798
hs1	230972865	231005335	hs20	34679426	34820721
hs1	230972865	231005335	hsX	7137497	7272851
hs20	34679426	34820721	hs8	70378859	70573150
hs20	34679426	34820721	hs16	69740899	69760854
hs20	34679426	34820721	hs8	57870492	57906403
hs14	106435819	106438358	hs12	6554033	6560884
hs14	106435819	106438358	hsX	48770459	48776301
hs14	106435819	106438358	hs19	42381190	42385439
hs14	106435819	106438358	hs22	42095503	42195460
hs14	106435819	106438358	hs1	160709037	160724611
hs14	106435819	106438358	hs16	12058964	12061925
hs14	106435819	106438358	hs4	71521258	71547534
hs14	106435819	106438358	hs22	24176690	24181315
hs12	6554033	6560884	hs6	7881483	8026646
hs12	6554033	6560884	hs22	24176690	24181315
hs12	6554033	6560884	hs1	160709037	160724611
hs12	6554033	6560884	hs22	42095503	42195460
hs12	6554033	6560884	hs19	42381190	42385439
hs12	6554033	6560884	hs20	34203814	34208971
hs19	42381190	42385439	hs4	71521258	71547534
hs19	42381190	42385439	hs5	138723169	138725770
hs19	42381190	42385439	hs22	24176690	24181315
hs19	42381190	42385439	hs1	160709037	160724611
hs19	42381190	42385439	hs22	42095503	42195460
hs22	42095503	42195460	hs20	34203814	34208971
hs22	42095503	42195460	hs1	160709037	160724611
hs1	160709037	160724611	hs20	34203814	34208971
hs1	160709037	160724611	hs17	16832849	16875432
hs1	160709037	160724611	hs16	12058964	12061925
hs4	71521258	71547534	hs22	42095503	42195460
hs4	71521258	71547534	hs1	160709037	160724611
hs4	71521258	71547534	hs5	138723169	138725770
hs4	71521258	71547534	hs16	12058964	12061925
hs22	24176690	24181315	hs12	49315301	49320257
hs22	24176690	24181315	hs4	25749055	25865382
hs22	24176690	24181315	hs5	138723169	138725770
hs22	24176690	24181315	hsX	48770459	48776301
hs22	24176690	24181315	hs1	160709037	160724611
hs22	24176690	24181315	hs4	71521258	71547534
hs22	24176690	24181315	hs16	12058964	12061925
hs21	28208066	28217728	hsX	24001837	24045303
hs21	28208066	28217728	hs8	22545172	22550815
hs21	28208066	28217728	hs6	36644305	36655116
hs21	28208066	28217728	hs12	52416616	52453291
hs21	28208066	28217728	hs5	139712428	139726216
hs21	28208066	28217728	hs12	8071826	8088871
hsX	24001837	24045303	hs19	30155963	30166364
hsX	24001837	24045303	hs15	52244303	52358462
hsX	24001837	24045303	hs19	40946751	40950612
hsX	24001837	24045303	hs17	76352864	76356158
hsX	24001837	24045303	hs11	18627948	18656338
hsX	24001837	24045303	hs12	49250928	49259681
hsX	24001837	24045303	hs19	40927499	40931932
hsX	24001837	24045303	hs9	130830480	130871524
hsX	24001837	24045303	hs1	146626685	146644129
hsX	24001837	24045303	hs12	52416616	52453291
hsX	24001837	24045303	hs12	8071826	8088871
hs8	22545172	22550815	hs19	36378555	36393205
hs8	22545172	22550815	hs1	28586038	28609002
hs8	22545172	22550815	hs3	185633694	185655924
hs8	22545172	22550815	hs1	182567758	182573543
hs8	22545172	22550815	hs9	32540542	32552551
hs8	22545172	22550815	hs19	13261229	13265722
hs8	22545172	22550815	hs6	30710976	30712331
hs8	22545172	22550815	hs10	96075004	96122716
hs8	22545172	22550815	hs21	35885440	35987441
hs8	22545172	22550815	hs12	133562951	133589154
hs8	22545172	22550815	hs1	110881128	110889299
hs8	22545172	22550815	hs19	39897453	39900052
hs8	22545172	22550815	hs19	1248552	1259142
hs8	22545172	22550815	hs9	130830480	130871524
hs8	22545172	22550815	hs6	64231666	64293492
hs8	22545172	22550815	hs17	76352864	76356158
hs8	22545172	22550815	hsX	24001837	24045303
hs8	22545172	22550815	hs12	49250928	49259681
hs8	22545172	22550815	hs5	139712428	139726216
hs8	22545172	22550815	hs19	49375649	49379314
hs8	22545172	22550815	hs4	82347547	82965397
hs8	22545172	22550815	hs1	204372515	204380919
hs8	22545172	22550815	hs19	40927499	40931932
hs8	22545172	22550815	hs19	40946751	40950612
hs8	22545172	22550815	hs19	45971253	45978437
hs8	22545172	22550815	hs22	30636436	30642840
hs8	22545172	22550815	hs2	157180944	157198860
hs8	22545172	22550815	hs12	52416616	52453291
hs6	36644305	36655116	hs1	89318615	89357627
hs6	36644305	36655116	hs12	49250928	49259681
hs6	36644305	36655116	hsX	24001837	24045303
hs6	36644305	36655116	hs9	125670335	125675609
hs6	36644305	36655116	hs1	206808881	206857764
hs6	36644305	36655116	hs11	22644079	22647387
hs6	36644305	36655116	hs21	43406940	43430496
hs6	36644305	36655116	hs19	40927499	40931932
hs6	36644305	36655116	hs5	139712428	139726216
hs6	36644305	36655116	hs3	39183346	39196053
hs6	36644305	36655116	hs5	176830205	176869902
hs6	36644305	36655116	hs8	33405273	33424643
hs6	36644305	36655116	hs1	45265897	45271662
hs6	36644305	36655116	hs1	204372515	204380919
hs6	36644305	36655116	hs17	76352864	76356158
hs6	36644305	36655116	hs12	7965108	8043744
hs6	36644305	36655116	hs9	130830480	130871524
hs6	36644305	36655116	hs12	8071826	8088871
hs6	36644305	36655116	hs2	28615315	28640179
hs12	52416616	52453291	hs19	18942747	18979045
hs12	52416616	52453291	hs11	18627948	18656338
hs12	52416616	52453291	hs1	182567758	182573543
hs12	52416616	52453291	hs1	110881128	110889299
hs12	52416616	52453291	hs19	49375649	49379314
hs12	52416616	52453291	hs17	76352864	76356158
hs12	52416616	52453291	hs4	82347547	82965397
hs12	52416616	52453291	hs1	204372515	204380919
hs12	52416616	52453291	hs19	40927499	40931932
hs12	52416616	52453291	hs19	40946751	40950612
hs12	52416616	52453291	hs2	157180944	157198860
hs5	139712428	139726216	hs6	161412759	161538417
hs5	139712428	139726216	hs12	49250928	49259681
hs5	139712428	139726216	hs1	221051699	221058401
hs5	139712428	139726216	hs22	30636436	30642840
hs5	139712428	139726216	hs17	76352864	76356158
hs5	139712428	139726216	hs19	49375649	49379314
hs5	139712428	139726216	hs2	157180944	157198860
hs5	139712428	139726216	hs12	52416616	52453291
hs12	8071826	8088871	hs3	150126122	150184218
hs12	8071826	8088871	hs9	125670335	125675609
hs12	8071826	8088871	hs6	28212401	28227011
hs12	8071826	8088871	hs16	89762751	89768113
hs12	8071826	8088871	hs21	43406940	43430496
hs5	33523640	33892297	hs13	110958159	111165374
hs13	110958159	111165374	hs11	3692313	3819022
hs13	110958159	111165374	hs17	42875816	42908184
hs13	110958159	111165374	hs2	1635659	1748624
hs11	130318869	130346532	hs2	188328957	188430487
hs2	188328957	188430487	hs10	81838402	81852313
hs5	5140443	5320417	hs8	73449626	73850584
hs16	77281710	77469011	hs19	3359561	3469215
hs1	161154098	161168846	hsX	73805052	73834452
hs1	161154098	161168846	hs11	18627948	18656338
hs1	161154098	161168846	hs2	28615315	28640179
hs1	161154098	161168846	hs10	99092255	99094458
hs1	161154098	161168846	hs6	28212401	28227011
hs1	161154098	161168846	hs8	103661007	103668130
hs1	161154098	161168846	hs19	30155963	30166364
hs1	161154098	161168846	hs17	35849937	35873603
hs1	161154098	161168846	hs16	89762751	89768113
hs1	161154098	161168846	hs19	46093022	46105466
hs1	161154098	161168846	hs5	137667624	137685416
hs1	161154098	161168846	hs5	98190908	98262240
hs1	161154098	161168846	hs17	7743222	7758114
hs1	161154098	161168846	hs3	150126122	150184218
hs1	161154098	161168846	hs12	49250928	49259681
hs1	161154098	161168846	hs11	65659520	65668044
hs1	161154098	161168846	hs11	43946892	43965888
hs1	161154098	161168846	hs9	130830480	130871524
hs1	161154098	161168846	hs4	139936943	139966906
hs1	161154098	161168846	hs19	40927499	40931932
hs1	161154098	161168846	hs21	43406940	43430496
hs1	161154098	161168846	hs6	36644305	36655116
hs1	161154098	161168846	hs19	1248552	1259142
hs1	161154098	161168846	hs8	12940870	13373167
hs1	161154098	161168846	hs6	37137979	37143202
hs1	161154098	161168846	hs12	8071826	8088871
hs1	161154098	161168846	hs12	7965108	8043744
hs1	161154098	161168846	hs8	33405273	33424643
hs2	28615315	28640179	hs5	148724993	148734146
hs2	28615315	28640179	hs12	7965108	8043744
hs2	28615315	28640179	hs3	156391024	156424559
hs2	28615315	28640179	hs6	11183531	11382581
hs2	28615315	28640179	hs19	11200038	11244492
hs2	28615315	28640179	hs12	52400724	52409673
hs2	28615315	28640179	hs12	8071826	8088871
hs2	28615315	28640179	hs19	44616334	44637027
hs2	28615315	28640179	hs1	89318615	89357627
hs2	28615315	28640179	hs19	18390563	18392432
hs2	28615315	28640179	hs8	33405273	33424643
hs2	28615315	28640179	hs6	28212401	28227011
hs2	28615315	28640179	hs19	41223008	41246765
hs2	28615315	28640179	hs3	40566369	40616176
hs2	28615315	28640179	hs9	130830480	130871524
hs2	28615315	28640179	hs1	204372515	204380919
hs2	28615315	28640179	hs16	89762751	89768113
hs2	28615315	28640179	hs1	45265897	45271662
hs2	28615315	28640179	hs3	150126122	150184218
hs2	28615315	28640179	hs1	150547032	150552066
hs2	28615315	28640179	hs19	2476120	2478257
hs2	28615315	28640179	hs21	43406940	43430496
hs8	103661007	103668130	hs9	130830480	130871524
hs8	103661007	103668130	hs21	43406940	43430496
hs8	103661007	103668130	hs17	1614805	1620468
hs8	103661007	103668130	hs2	38970741	38978636
hs8	103661007	103668130	hs19	40946751	40950612
hs8	103661007	103668130	hs6	37137979	37143202
hs8	103661007	103668130	hs19	40927499	40931932
hs8	103661007	103668130	hs19	1248552	1259142
hs19	30155963	30166364	hs2	43449541	43453748
hs19	30155963	30166364	hs12	49250928	49259681
hs5	137667624	137685416	hs1	145516252	145523730
hs5	137667624	137685416	hs20	34359896	34538303
hs5	137667624	137685416	hs14	75894419	75940814
hs5	137667624	137685416	hs11	9595228	9615004
hs5	137667624	137685416	hs6	37137979	37143202
hs5	137667624	137685416	hs1	204372515	204380919
hs5	137667624	137685416	hs17	1614805	1620468
hs5	137667624	137685416	hs8	49830249	49834299
hs5	137667624	137685416	hs15	42705021	42783321
hs5	137667624	137685416	hs1	89445139	89458643
hs5	137667624	137685416	hs16	89762751	89768113
hs5	137667624	137685416	hs9	130830480	130871524
hs5	137667624	137685416	hs8	103661007	103668130
hs5	137667624	137685416	hs3	150126122	150184218
hs5	137667624	137685416	hs8	33405273	33424643
hs5	137667624	137685416	hs7	100026413	100031741
hs5	137667624	137685416	hs11	82868030	82898493
hs5	137667624	137685416	hs17	74708919	74722866
hs5	137667624	137685416	hs6	30568177	30586389
hs5	137667624	137685416	hs19	40946751	40950612
hs5	137667624	137685416	hs11	2421718	2425106
hs5	137667624	137685416	hs19	1248552	1259142
hs5	137667624	137685416	hs19	40927499	40931932
hs17	7743222	7758114	hs6	37137979	37143202
hs17	7743222	7758114	hs3	170075466	170114623
hs17	7743222	7758114	hs6	28212401	28227011
hs17	7743222	7758114	hs19	40927499	40931932
hs17	7743222	7758114	hs19	1248552	1259142
hs12	49250928	49259681	hs8	33405273	33424643
hs12	49250928	49259681	hs17	76352864	76356158
hs12	49250928	49259681	hs19	40946751	40950612
hs12	49250928	49259681	hs9	130830480	130871524
hs12	49250928	49259681	hs19	40927499	40931932
hs11	43946892	43965888	hs1	182567758	182573543
hs11	43946892	43965888	hs17	32582304	32584222
hs11	43946892	43965888	hs1	110881128	110889299
hs11	43946892	43965888	hs12	8071826	8088871
hs11	43946892	43965888	hs2	28615315	28640179
hs11	43946892	43965888	hs15	62455734	62457482
hs11	43946892	43965888	hs19	40927499	40931932
hs11	43946892	43965888	hs1	204372515	204380919
hs11	43946892	43965888	hs6	37137979	37143202
hs11	43946892	43965888	hs6	36644305	36655116
hs11	43946892	43965888	hs17	76352864	76356158
hs9	130830480	130871524	hs19	9638667	9649303
hs9	130830480	130871524	hs2	95831177	95850065
hs9	130830480	130871524	hs1	37940153	37949980
hs9	130830480	130871524	hs20	42086568	42092245
hs9	130830480	130871524	hs3	156391024	156424559
hs9	130830480	130871524	hs6	43139037	43149243
hs9	130830480	130871524	hs12	8071826	8088871
hs9	130830480	130871524	hs3	150126122	150184218
hs9	130830480	130871524	hs17	76352864	76356158
hs9	130830480	130871524	hs21	43406940	43430496
hs9	130830480	130871524	hs3	185633694	185655924
hs9	130830480	130871524	hs12	123349882	123380991
hs9	130830480	130871524	hs6	28212401	28227011
hs9	130830480	130871524	hs11	9595228	9615004
hs4	139936943	139966906	hs8	33405273	33424643
hs19	40927499	40931932	hs3	185633694	185655924
hs19	40927499	40931932	hs3	170075466	170114623
hs19	40927499	40931932	hs5	178286954	178315123
hs19	40927499	40931932	hs21	43406940	43430496
hs19	40927499	40931932	hs11	18627948	18656338
hs19	40927499	40931932	hs17	76352864	76356158
hs19	40927499	40931932	hs9	130830480	130871524
hs19	40927499	40931932	hs1	37940153	37949980
hs19	1248552	1259142	hs2	38970741	38978636
hs19	1248552	1259142	hs1	204372515	204380919
hs19	1248552	1259142	hs17	27071002	27077974
hs19	1248552	1259142	hs6	36562145	36573377
hs19	1248552	1259142	hs20	48599536	48605423
hs19	1248552	1259142	hs12	52416616	52453291
hs19	1248552	1259142	hs3	170075466	170114623
hs19	1248552	1259142	hs8	134048973	134115298
hs19	1248552	1259142	hs20	23331373	23335414
hs19	1248552	1259142	hs21	43406940	43430496
hs19	1248552	1259142	hs1	37940153	37949980
hs19	1248552	1259142	hs11	18627948	18656338
hs19	1248552	1259142	hs1	89445139	89458643
hs19	1248552	1259142	hs14	35870717	35873955
hs19	1248552	1259142	hs9	130830480	130871524
hs19	1248552	1259142	hs1	45265897	45271662
hs19	1248552	1259142	hs8	49830249	49834299
hs19	1248552	1259142	hs8	33405273	33424643
hs19	1248552	1259142	hs11	82868030	82898493
hs19	1248552	1259142	hs6	37137979	37143202
hs6	37137979	37143202	hs9	125670335	125675609
hs6	37137979	37143202	hs19	30155963	30166364
hs6	37137979	37143202	hs8	33405273	33424643
hs6	37137979	37143202	hs19	40927499	40931932
hs6	37137979	37143202	hs12	8071826	8088871
hs6	37137979	37143202	hs17	76352864	76356158
hs12	7965108	8043744	hs21	43406940	43430496
hs8	33405273	33424643	hs16	89762751	89768113
hs8	33405273	33424643	hs3	72420976	72496069
hs8	33405273	33424643	hs19	11877815	11894893
hs8	33405273	33424643	hs19	40927499	40931932
hs8	33405273	33424643	hs11	18627948	18656338
hs8	33405273	33424643	hs3	150126122	150184218
hs8	33405273	33424643	hs21	43406940	43430496
hs8	33405273	33424643	hs12	8071826	8088871
hs8	33405273	33424643	hs12	7965108	8043744
hs5	64444563	64777747	hs15	74218330	74244478
hs5	64444563	64777747	hs7	150035408	150038763
hs5	64444563	64777747	hs1	150480538	150486265
hs15	74218330	74244478	hs1	183605220	183897665
hs15	74218330	74244478	hs7	100199800	100205798
hs15	74218330	74244478	hs13	49063095	49107369
hs15	74218330	74244478	hs20	4760669	4804291
hs15	74218330	74244478	hs19	50030875	50050219
hs15	74218330	74244478	hs19	49932658	49945617
hs15	74218330	74244478	hs5	82767284	82878122
hs15	74218330	74244478	hs11	62453874	62457371
hs15	74218330	74244478	hsX	51075083	51080377
hs15	74218330	74244478	hs1	1567474	1570639
hs7	150035408	150038763	hs16	31072164	31085641
hs7	150035408	150038763	hs1	162531323	162569627
hs7	150035408	150038763	hs12	59989848	60176395
hs1	150480538	150486265	hs3	46556913	46621589
hs1	150480538	150486265	hs19	48824766	48833810
hs1	150480538	150486265	hs11	62453874	62457371
hs1	150480538	150486265	hs5	82767284	82878122
hs1	150480538	150486265	hs13	49063095	49107369
hs1	150480538	150486265	hs19	55999771	56030465
hs1	208057594	208084747	hs19	48824766	48833810
hs11	89057524	89322779	hs19	55999771	56030465
hs17	29233362	29286340	hs6	31582961	31584798
hs6	143743969	143771810	hs15	25068794	25223870
hs15	25068794	25223870	hs1	160370376	160398468
hs15	25068794	25223870	hs2	110371911	110376563
hs7	140372953	140396061	hs1	154127784	154167124
hs8	101170134	101271506	hs9	95947198	96082854
hs8	67342420	67383836	hs19	5158506	5340814
hs8	67342420	67383836	hs19	49471382	49496567
hs8	67342420	67383836	hs22	37406900	37415681
hs15	41849873	41871536	hs2	64068074	64118696
hs1	173446405	173457946	hs15	41849873	41871536
hs1	173446405	173457946	hs15	77336359	77376326
hs1	173446405	173457946	hs2	202252581	202345569
hs7	44102326	44105186	hs17	7184986	7191576
hs2	64068074	64118696	hs1	27730730	27816669
hs2	64068074	64118696	hs10	31607424	31818742
hs2	202252581	202345569	hs13	48510622	48612125
hs2	202252581	202345569	hs19	48835613	48867494
hs2	202252581	202345569	hs15	77336359	77376326
hs1	161040785	161059389	hs2	235860617	235964358
hs1	161040785	161059389	hs6	139224630	139309398
hs1	161040785	161059389	hs22	37406900	37415681
hs1	161040785	161059389	hs21	42836478	42903043
hs1	161040785	161059389	hs15	41164412	41166487
hs1	161040785	161059389	hs15	41136216	41150405
hs1	161040785	161059389	hs6	10393419	10419892
hs19	51848423	51869672	hs12	7074490	7079988
hs19	51848423	51869672	hs1	226107578	226111978
hs19	51848423	51869672	hs1	87170259	87213867
hs19	51848423	51869672	hs1	46769303	46782448
hs19	51848423	51869672	hs11	67374323	67380006
hs19	51848423	51869672	hs15	41164412	41166487
hs19	51848423	51869672	hs17	7529552	7531194
hs2	63815743	63834331	hs15	62682725	63136830
hs2	63815743	63834331	hs7	75956116	75988348
hs2	63815743	63834331	hs12	56114151	56118489
hs2	63815743	63834331	hs15	77336359	77376326
hs2	63815743	63834331	hs10	31607424	31818742
hs2	63815743	63834331	hs7	131808091	132333447
hs2	63815743	63834331	hs5	150409506	150473138
hs2	25042038	25142708	hs12	78224685	78606790
hs2	25042038	25142708	hs18	33161081	33291798
hs14	24787555	24804299	hs17	40265126	40273376
hs14	24787555	24804299	hs11	124622026	124632186
hs11	124622026	124632186	hs17	62079954	62097994
hs11	124622026	124632186	hs12	6058040	6233936
hs11	124622026	124632186	hs10	88695297	88729238
hs3	123001143	123168605	hs14	102829300	102968818
hs16	50280048	50352046	hs2	109745804	110262207
hs16	4003388	4166186	hs12	122242086	122270562
hs16	4003388	4166186	hs17	27232268	27278789
hs12	122242086	122270562	hs16	24741016	24838953
hs17	27232268	27278789	hs9	132427920	132484875
hs17	27232268	27278789	hs19	52494585	52511483
hs11	7506619	7532608	hs5	140800762	140891835
hs11	7506619	7532608	hs8	17433942	17501580
hs11	7506619	7532608	hs1	114522063	114524876
hs5	77781038	78065844	hs2	37571717	37600465
hs5	77781038	78065844	hs1	153579362	153585621
hs5	77781038	78065844	hs9	91975702	92113045
hs5	77781038	78065844	hs17	4699439	4701790
hs5	77781038	78065844	hs11	60681346	60690915
hs5	77781038	78065844	hs17	79869815	79879199
hs5	77781038	78065844	hs6	47199268	47277641
hs6	32006042	32009447	hs4	8271492	8308838
hs6	32006042	32009447	hs12	53491220	53496129
hs6	32006042	32009447	hs19	49932658	49945617
hs6	32006042	32009447	hs1	150480538	150486265
hs6	32006042	32009447	hs19	48824766	48833810
hs6	32006042	32009447	hs17	9813926	10101868
hs1	1567474	1570639	hs19	50030875	50050219
hs1	1567474	1570639	hs13	49063095	49107369
hs1	1567474	1570639	hsX	51075083	51080377
hs1	1567474	1570639	hs7	100199800	100205798
hs1	1567474	1570639	hs5	82767284	82878122
hs11	47608198	47610746	hs12	53491220	53496129
hs11	47608198	47610746	hs19	55999771	56030465
hs11	47608198	47610746	hs6	36922209	36932613
hs11	62453874	62457371	hs7	65670186	65885530
hs11	62453874	62457371	hs19	55999771	56030465
hs11	62453874	62457371	hs19	49932658	49945617
hs11	62453874	62457371	hs1	25943959	26112698
hs11	62453874	62457371	hs19	35521588	35531352
