"SUID","EdgeBetweenness","interaction","MI sano","MI_","name","selected","shared interaction","shared name"
"30646","116370.38871868","0.177331",,"0.177331","PDE12 (0.177331) TSC22D2","false","0.177331","PDE12 (0.177331) TSC22D2"
"30647","44567.14062857","0.179936",,"0.179936","PDE12 (0.179936) UQCRB","false","0.179936","PDE12 (0.179936) UQCRB"
"30648","10180.96346214","0.180849",,"0.180849","PDE12 (0.180849) UBALD2","false","0.180849","PDE12 (0.180849) UBALD2"
"30649","36006.98715233","0.182526",,"0.182526","PDE12 (0.182526) SRP68","false","0.182526","PDE12 (0.182526) SRP68"
"30650","12468.50414872","0.187887",,"0.187887","PDE12 (0.187887) SFPQ","false","0.187887","PDE12 (0.187887) SFPQ"
"30651","37888.74266546","0.189382",,"0.189382","PDE12 (0.189382) PGGT1B","false","0.189382","PDE12 (0.189382) PGGT1B"
"30652","31861.60289094","0.194593",,"0.194593","PDE12 (0.194593) SYF2","false","0.194593","PDE12 (0.194593) SYF2"
"30653","71376.88474915","0.213659",,"0.213659","PDE12 (0.213659) PPRC1","false","0.213659","PDE12 (0.213659) PPRC1"
"30654","21463.26164179","0.226179",,"0.226179","PDE12 (0.226179) SOCS4","false","0.226179","PDE12 (0.226179) SOCS4"
"30655","8426.0","0.176954",,"0.176954","ARF6 (0.176954) RASSF1","false","0.176954","ARF6 (0.176954) RASSF1"
"30656","13223.26504124","0.192158",,"0.192158","ARF6 (0.192158) ZBTB21","false","0.192158","ARF6 (0.192158) ZBTB21"
"30657","16848.0","0.19544",,"0.19544","ARF6 (0.19544) VCPKMT","false","0.19544","ARF6 (0.19544) VCPKMT"
"30658","8977.31166933","0.21114",,"0.21114","ARF6 (0.21114) FAM217B","false","0.21114","ARF6 (0.21114) FAM217B"
"30659","11479.42328942","0.212187",,"0.212187","ARF6 (0.212187) SPATA2L","false","0.212187","ARF6 (0.212187) SPATA2L"
"30660","8426.0","0.189096",,"0.189096","ARFGAP2 (0.189096) C7orf55-LUC7L2","false","0.189096","ARFGAP2 (0.189096) C7orf55-LUC7L2"
"30661","8426.0","0.185325",,"0.185325","ARFGEF1 (0.185325) G3BP1","false","0.185325","ARFGEF1 (0.185325) G3BP1"
"30662","33680.0","0.178562",,"0.178562","G3BP1 (0.178562) WDR45B","false","0.178562","G3BP1 (0.178562) WDR45B"
"30663","8493.55836893","0.191579",,"0.191579","G3BP1 (0.191579) RAB8B","false","0.191579","G3BP1 (0.191579) RAB8B"
"30664","12549.00955781","0.213803",,"0.213803","G3BP1 (0.213803) WDR36","false","0.213803","G3BP1 (0.213803) WDR36"
"30665","22611.85976745","0.220278",,"0.220278","G3BP1 (0.220278) MIER3","false","0.220278","G3BP1 (0.220278) MIER3"
"30666","33680.0","0.178521",,"0.178521","ARFGEF3 (0.178521) KIAA1467","false","0.178521","ARFGEF3 (0.178521) KIAA1467"
"30667","16848.0","0.197303",,"0.197303","ARFGEF3 (0.197303) ATP7A","false","0.197303","ARFGEF3 (0.197303) ATP7A"
"30668","8426.0","0.20286",,"0.20286","ARFGEF3 (0.20286) RCOR3","false","0.20286","ARFGEF3 (0.20286) RCOR3"
"30669","84654.55299458","0.177902",,"0.177902","KIAA1467 (0.177902) RPS6KA1","false","0.177902","KIAA1467 (0.177902) RPS6KA1"
"30670","88878.19764676","0.180169",,"0.180169","KIAA1467 (0.180169) RBM47","false","0.180169","KIAA1467 (0.180169) RBM47"
"30671","8426.0","0.176974",,"0.176974","ATP7A (0.176974) BZW2","false","0.176974","ATP7A (0.176974) BZW2"
"30672","4.0","0.202664",,,"ARFIP2 (0.202664) COPB1","false","0.202664","ARFIP2 (0.202664) COPB1"
"30673","4.0","0.217581",,,"ARFIP2 (0.217581) COPB2","false","0.217581","ARFIP2 (0.217581) COPB2"
"30674","8577.60938723","0.180185",,"0.180185","ARFRP1 (0.180185) ERP29","false","0.180185","ARFRP1 (0.180185) ERP29"
"30675","402.62867798","0.203703",,"0.203703","ARFRP1 (0.203703) ZGPAT","false","0.203703","ARFRP1 (0.203703) ZGPAT"
"30676","6302.03130289","0.177554",,"0.177554","ERP29 (0.177554) SAFB2","false","0.177554","ERP29 (0.177554) SAFB2"
"30677","8426.0","0.181096",,"0.181096","ERP29 (0.181096) SPR","false","0.181096","ERP29 (0.181096) SPR"
"30678","9776.38197727","0.187112",,"0.187112","ERP29 (0.187112) PMVK","false","0.187112","ERP29 (0.187112) PMVK"
"30679","16182.78103173","0.188849",,"0.188849","ERP29 (0.188849) LRPAP1","false","0.188849","ERP29 (0.188849) LRPAP1"
"30680","17573.14149577","0.192647",,"0.192647","ERP29 (0.192647) PDAP1","false","0.192647","ERP29 (0.192647) PDAP1"
"30681","2649.05533238","0.195692",,"0.195692","ERP29 (0.195692) STX4","false","0.195692","ERP29 (0.195692) STX4"
"30682","62403.88912722","0.195816",,"0.195816","ERP29 (0.195816) FAM127A","false","0.195816","ERP29 (0.195816) FAM127A"
"30683","4768.98165051","0.207948",,"0.207948","ERP29 (0.207948) TAF15","false","0.207948","ERP29 (0.207948) TAF15"
"30684","2579.58050684","0.213107",,"0.213107","ERP29 (0.213107) PPM1G","false","0.213107","ERP29 (0.213107) PPM1G"
"30685","535.2217766","0.215462",,"0.215462","ERP29 (0.215462) RAB35","false","0.215462","ERP29 (0.215462) RAB35"
"30686","2218.71899907","0.218248",,"0.218248","ERP29 (0.218248) SAFB","false","0.218248","ERP29 (0.218248) SAFB"
"30687","3508.86728892","0.223741",,"0.223741","ERP29 (0.223741) FKBP2","false","0.223741","ERP29 (0.223741) FKBP2"
"30688","5250.00483039","0.254764",,"0.254764","ERP29 (0.254764) SART1","false","0.254764","ERP29 (0.254764) SART1"
"30689","24.0","0.182389",,,"ARGLU1 (0.182389) OGT","false","0.182389","ARGLU1 (0.182389) OGT"
"30690","24.0","0.205983",,,"ARGLU1 (0.205983) BTAF1","false","0.205983","ARGLU1 (0.205983) BTAF1"
"30691","20.0","0.180078",,,"OGT (0.180078) P4HTM","false","0.180078","OGT (0.180078) P4HTM"
"30692","20.0","0.24344",,,"BTAF1 (0.24344) LUC7L3","false","0.24344","BTAF1 (0.24344) LUC7L3"
"30693","5413.22444092","0.188184",,"0.188184","ARHGAP12 (0.188184) MAPK11","false","0.188184","ARHGAP12 (0.188184) MAPK11"
"30694","5341.54544629","0.188327",,"0.188327","ARHGAP12 (0.188327) UST","false","0.188327","ARHGAP12 (0.188327) UST"
"30695","43936.4749461","0.181407",,"0.181407","ARHGAP17 (0.181407) ZSWIM1","false","0.181407","ARHGAP17 (0.181407) ZSWIM1"
"30696","33680.0","0.192695",,"0.192695","ARHGAP17 (0.192695) LPCAT4","false","0.192695","ARHGAP17 (0.192695) LPCAT4"
"30697","19309.16014657","0.200723",,"0.200723","ARHGAP17 (0.200723) EGLN1","false","0.200723","ARHGAP17 (0.200723) EGLN1"
"30698","8426.0","0.176499",,"0.176499","LPCAT4 (0.176499) MAP3K11","false","0.176499","LPCAT4 (0.176499) MAP3K11"
"30699","8426.0","0.178169",,"0.178169","LPCAT4 (0.178169) TMEM39B","false","0.178169","LPCAT4 (0.178169) TMEM39B"
"30700","8426.0","0.191782",,"0.191782","LPCAT4 (0.191782) PDIA5","false","0.191782","LPCAT4 (0.191782) PDIA5"
"30701","52924.68608252","0.180794",,"0.180794","EGLN1 (0.180794) MFSD6","false","0.180794","EGLN1 (0.180794) MFSD6"
"30702","31844.95094312","0.211378",,"0.211378","EGLN1 (0.211378) UBE2D1","false","0.211378","EGLN1 (0.211378) UBE2D1"
"30703","8426.0","0.176559",,"0.176559","ARHGAP24 (0.176559) PASK","false","0.176559","ARHGAP24 (0.176559) PASK"
"30704","16848.0","0.182805",,"0.182805","ARHGAP24 (0.182805) DOCK10","false","0.182805","ARHGAP24 (0.182805) DOCK10"
"30705","8426.0","0.186121",,"0.186121","DOCK10 (0.186121) ZNF334","false","0.186121","DOCK10 (0.186121) ZNF334"
"30706","20257.37345693","0.193898",,"0.193898","DOCK10 (0.193898) DOCK8","false","0.193898","DOCK10 (0.193898) DOCK8"
"30707","8426.0","0.1944",,"0.1944","DOCK10 (0.1944) IL10RA","false","0.1944","DOCK10 (0.1944) IL10RA"
"30708","37014.25213866","0.205889",,"0.205889","DOCK10 (0.205889) SCN1B","false","0.205889","DOCK10 (0.205889) SCN1B"
"30709","25833.73736554","0.189856",,"0.189856","SLC25A13 (0.189856) VPS4B","false","0.189856","SLC25A13 (0.189856) VPS4B"
"30710","8426.0","0.202775",,"0.202775","SLC25A13 (0.202775) SNX4","false","0.202775","SLC25A13 (0.202775) SNX4"
"30711","8426.0","0.175271",,"0.175271","PLA2R1 (0.175271) TPRG1","false","0.175271","PLA2R1 (0.175271) TPRG1"
"30712","10153.7616746","0.175881",,"0.175881","COPS6 (0.175881) PLEKHA7","false","0.175881","COPS6 (0.175881) PLEKHA7"
"30713","6108.62341756","0.176202",,"0.176202","COPS6 (0.176202) TCF7L1","false","0.176202","COPS6 (0.176202) TCF7L1"
"30714","10472.31900316","0.189423",,"0.189423","COPS6 (0.189423) HPN","false","0.189423","COPS6 (0.189423) HPN"
"30715","15018.58999686","0.198842",,"0.198842","COPS6 (0.198842) IK","false","0.198842","COPS6 (0.198842) IK"
"30716","13409.1302283","0.20453",,"0.20453","COPS6 (0.20453) PSMC5","false","0.20453","COPS6 (0.20453) PSMC5"
"30717","6727.17615352","0.205573",,"0.205573","COPS6 (0.205573) CTNNBL1","false","0.205573","COPS6 (0.205573) CTNNBL1"
"30718","10832.03630504","0.234322",,"0.234322","COPS6 (0.234322) SHFM1","false","0.234322","COPS6 (0.234322) SHFM1"
"30719","6208.8471116","0.23919",,"0.23919","COPS6 (0.23919) PPIB","false","0.23919","COPS6 (0.23919) PPIB"
"30720","7876.20368498","0.18842",,"0.18842","CD55 (0.18842) GAS7","false","0.18842","CD55 (0.18842) GAS7"
"30721","2019.55886847","0.203742",,"0.203742","CD55 (0.203742) UAP1","false","0.203742","CD55 (0.203742) UAP1"
"30722","3590.19902163","0.27322",,"0.27322","CD55 (0.27322) THBS3","false","0.27322","CD55 (0.27322) THBS3"
"30723","21353.94936644","0.187671",,"0.187671","LIX1L (0.187671) SETD7","false","0.187671","LIX1L (0.187671) SETD7"
"30724","7144.78692024","0.177675",,"0.177675","CFP (0.177675) FMNL3","false","0.177675","CFP (0.177675) FMNL3"
"30725","1681.29724116","0.190161",,"0.190161","CFP (0.190161) CYP21A2","false","0.190161","CFP (0.190161) CYP21A2"
"30726","15455.12458531","0.196511",,"0.196511","CFP (0.196511) TNXB","false","0.196511","CFP (0.196511) TNXB"
"30727","3266.90356592","0.199983",,"0.199983","CFP (0.199983) GALNT16","false","0.199983","CFP (0.199983) GALNT16"
"30728","4046.72113239","0.215496",,"0.215496","CFP (0.215496) UAP1","false","0.215496","CFP (0.215496) UAP1"
"30729","9059.16983788","0.218116",,"0.218116","CFP (0.218116) GAS7","false","0.218116","CFP (0.218116) GAS7"
"30730","82.0","0.17586",,,"ARHGAP33 (0.17586) LMNB1","false","0.17586","ARHGAP33 (0.17586) LMNB1"
"30731","11.01587302","0.185306",,,"LMNB1 (0.185306) UHRF1","false","0.185306","LMNB1 (0.185306) UHRF1"
"30732","17.8952825","0.207934",,,"LMNB1 (0.207934) PBK","false","0.207934","LMNB1 (0.207934) PBK"
"30733","17.34236874","0.261068",,,"LMNB1 (0.261068) NUSAP1","false","0.261068","LMNB1 (0.261068) NUSAP1"
"30734","24.67570208","0.268456",,,"LMNB1 (0.268456) MKI67","false","0.268456","LMNB1 (0.268456) MKI67"
"30735","2.0","0.31295",,,"ARHGAP42 (0.31295) TMEM133","false","0.31295","ARHGAP42 (0.31295) TMEM133"
"30736","8426.0","0.19704",,"0.19704","ARHGAP5 (0.19704) PJA2","false","0.19704","ARHGAP5 (0.19704) PJA2"
"30737","4.0","0.238866",,,"ARHGAP8 (0.238866) PRR5-ARHGAP8","false","0.238866","ARHGAP8 (0.238866) PRR5-ARHGAP8"
"30738","25266.0","0.17463",,"0.17463","ARHGDIB (0.17463) TMPRSS2","false","0.17463","ARHGDIB (0.17463) TMPRSS2"
"30739","16848.0","0.178668",,"0.178668","ARHGDIB (0.178668) TP53I11","false","0.178668","ARHGDIB (0.178668) TP53I11"
"30740","4.0","0.182976",,,"ARHGEF10 (0.182976) TDRD3","false","0.182976","ARHGEF10 (0.182976) TDRD3"
"30741","25266.0","0.186424",,"0.186424","METTL7A (0.186424) STAC2","false","0.186424","METTL7A (0.186424) STAC2"
"30742","8426.0","0.22066",,"0.22066","ARHGEF15 (0.22066) ESAM","false","0.22066","ARHGEF15 (0.22066) ESAM"
"30743","16848.0","0.182046",,"0.182046","ARHGEF16 (0.182046) TMEM163","false","0.182046","ARHGEF16 (0.182046) TMEM163"
"30744","8426.0","0.189557",,"0.189557","ARHGEF16 (0.189557) ROCK2","false","0.189557","ARHGEF16 (0.189557) ROCK2"
"30745","5127.90134099","0.178618",,"0.178618","ARHGEF28 (0.178618) COL6A2","false","0.178618","ARHGEF28 (0.178618) COL6A2"
"30746","65179.67733156","0.178827",,"0.178827","ARHGEF28 (0.178827) WASF2","false","0.178827","ARHGEF28 (0.178827) WASF2"
"30747","53042.60217","0.182606",,"0.182606","ARHGEF28 (0.182606) TSTD2","false","0.182606","ARHGEF28 (0.182606) TSTD2"
"30748","102490.8381337","0.198416",,"0.198416","ARHGEF28 (0.198416) DNM1","false","0.198416","ARHGEF28 (0.198416) DNM1"
"30749","51915.38006722","0.202967",,"0.202967","ARHGEF28 (0.202967) TAB2","false","0.202967","ARHGEF28 (0.202967) TAB2"
"30750","10553.9686384","0.210504",,"0.210504","ARHGEF28 (0.210504) FNDC5","false","0.210504","ARHGEF28 (0.210504) FNDC5"
"30751","51326.76814758","0.226208",,"0.226208","ARHGEF28 (0.226208) RAC3","false","0.226208","ARHGEF28 (0.226208) RAC3"
"30752","4649.93673774","0.175228",,"0.175228","COL6A2 (0.175228) RCBTB2","false","0.175228","COL6A2 (0.175228) RCBTB2"
"30753","2711.27601624","0.175406",,"0.175406","COL6A2 (0.175406) VCAN","false","0.175406","COL6A2 (0.175406) VCAN"
"30754","55510.8224997","0.177796",,"0.177796","TSTD2 (0.177796) WASF2","false","0.177796","TSTD2 (0.177796) WASF2"
"30755","21789.27848441","0.174643",,"0.174643","FNDC5 (0.174643) RCBTB2","false","0.174643","FNDC5 (0.174643) RCBTB2"
"30756","23790.61993278","0.205592",,"0.205592","FNDC5 (0.205592) ZFYVE9","false","0.205592","FNDC5 (0.205592) ZFYVE9"
"30757","8426.0","0.180255",,"0.180255","RAC3 (0.180255) USP6NL","false","0.180255","RAC3 (0.180255) USP6NL"
"30758","43071.0527614","0.186249",,"0.186249","RAC3 (0.186249) RP2","false","0.186249","RAC3 (0.186249) RP2"
"30759","126960.30193364","0.187094",,"0.187094","RAC3 (0.187094) SCN1B","false","0.187094","RAC3 (0.187094) SCN1B"
"30760","73375.31676044","0.187787",,"0.187787","RAC3 (0.187787) RCBTB2","false","0.187787","RAC3 (0.187787) RCBTB2"
"30761","33054.91926491","0.195942",,"0.195942","RAC3 (0.195942) SLIT3","false","0.195942","RAC3 (0.195942) SLIT3"
"30762","5632.45553545","0.20131",,"0.20131","RAC3 (0.20131) SLC4A2","false","0.20131","RAC3 (0.20131) SLC4A2"
"30763","45095.63150381","0.202275",,"0.202275","RAC3 (0.202275) WASF2","false","0.202275","RAC3 (0.202275) WASF2"
"30764","22064.53000063","0.204937",,"0.204937","RAC3 (0.204937) TTC39C","false","0.204937","RAC3 (0.204937) TTC39C"
"30765","62563.80012043","0.207356",,"0.207356","RAC3 (0.207356) YTHDF1","false","0.207356","RAC3 (0.207356) YTHDF1"
"30766","58383.11957727","0.208735",,"0.208735","RAC3 (0.208735) S100A16","false","0.208735","RAC3 (0.208735) S100A16"
"30767","7.0","0.22898",,,"ARHGEF35 (0.22898) CTAGE4","false","0.22898","ARHGEF35 (0.22898) CTAGE4"
"30768","7.0","0.252246",,,"ARHGEF35 (0.252246) ARHGEF5","false","0.252246","ARHGEF35 (0.252246) ARHGEF5"
"30769","6.0","0.268413",,,"CTAGE4 (0.268413) OR2A7","false","0.268413","CTAGE4 (0.268413) OR2A7"
"30770","3.0","0.452944",,,"CTAGE4 (0.452944) CTAGE6","false","0.452944","CTAGE4 (0.452944) CTAGE6"
"30771","3.0","0.542357",,,"CTAGE4 (0.542357) CTAGE9","false","0.542357","CTAGE4 (0.542357) CTAGE9"
"30772","3.0","0.24442",,,"ARHGEF5 (0.24442) CTAGE15","false","0.24442","ARHGEF5 (0.24442) CTAGE15"
"30773","3.0","0.313612",,,"ARHGEF5 (0.313612) CTAGE6","false","0.313612","ARHGEF5 (0.313612) CTAGE6"
"30774","6.0","0.344472",,,"ARHGEF5 (0.344472) OR2A7","false","0.344472","ARHGEF5 (0.344472) OR2A7"
"30775","3.0","0.34593",,,"ARHGEF5 (0.34593) CTAGE9","false","0.34593","ARHGEF5 (0.34593) CTAGE9"
"30776","2.0","0.394212",,,"ARHGEF5 (0.394212) CTAGE4","false","0.394212","ARHGEF5 (0.394212) CTAGE4"
"30777","2802.99641979","0.178495",,"0.178495","ARHGEF38 (0.178495) ITGB6","false","0.178495","ARHGEF38 (0.178495) ITGB6"
"30778","5623.00358021","0.181545",,"0.181545","ARHGEF38 (0.181545) CXADR","false","0.181545","ARHGEF38 (0.181545) CXADR"
"30779","18828.59702282","0.178049",,"0.178049","ARHGEF40 (0.178049) FKBP10","false","0.178049","ARHGEF40 (0.178049) FKBP10"
"30780","25190.08521373","0.188891",,"0.188891","ARHGEF40 (0.188891) SEC23A","false","0.188891","ARHGEF40 (0.188891) SEC23A"
"30781","11323.36373673","0.238013",,"0.238013","ARHGEF40 (0.238013) CTTNBP2","false","0.238013","ARHGEF40 (0.238013) CTTNBP2"
"30782","13870.47263673","0.196655",,"0.196655","SEC23A (0.196655) ZNF423","false","0.196655","SEC23A (0.196655) ZNF423"
"30783","4298.42609603","0.176029",,"0.176029","CTTNBP2 (0.176029) VCAN","false","0.176029","CTTNBP2 (0.176029) VCAN"
"30784","3885.99720663","0.194789",,"0.194789","CTTNBP2 (0.194789) LRRC3","false","0.194789","CTTNBP2 (0.194789) LRRC3"
"30785","5696.41020704","0.200152",,"0.200152","CTTNBP2 (0.200152) MMP23B","false","0.200152","CTTNBP2 (0.200152) MMP23B"
"30786","3447.14029405","0.203016",,"0.203016","CTTNBP2 (0.203016) FN1","false","0.203016","CTTNBP2 (0.203016) FN1"
"30787","4.0","0.182226",,,"CTAGE15 (0.182226) OR2A7","false","0.182226","CTAGE15 (0.182226) OR2A7"
"30788","3.0","0.401504",,,"CTAGE15 (0.401504) CTAGE4","false","0.401504","CTAGE15 (0.401504) CTAGE4"
"30789","2.0","0.420404",,,"CTAGE15 (0.420404) CTAGE6","false","0.420404","CTAGE15 (0.420404) CTAGE6"
"30790","2.0","0.449765",,,"CTAGE15 (0.449765) CTAGE9","false","0.449765","CTAGE15 (0.449765) CTAGE9"
"30791","4.0","0.20006",,,"CTAGE6 (0.20006) OR2A7","false","0.20006","CTAGE6 (0.20006) OR2A7"
"30792","2.0","0.412287",,,"CTAGE6 (0.412287) CTAGE9","false","0.412287","CTAGE6 (0.412287) CTAGE9"
"30793","4.0","0.276045",,,"CTAGE9 (0.276045) OR2A7","false","0.276045","CTAGE9 (0.276045) OR2A7"
"30794","4885.06797854","0.176274",,"0.176274","ARHGEF6 (0.176274) COBL","false","0.176274","ARHGEF6 (0.176274) COBL"
"30795","8426.0","0.179234",,"0.179234","ARHGEF6 (0.179234) F12","false","0.179234","ARHGEF6 (0.179234) F12"
"30796","16472.61321236","0.183545",,"0.183545","ARHGEF6 (0.183545) RHOQ","false","0.183545","ARHGEF6 (0.183545) RHOQ"
"30797","1728.2202023","0.248867",,"0.248867","ARHGEF6 (0.248867) PHLDB1","false","0.248867","ARHGEF6 (0.248867) PHLDB1"
"30798","5230.71646798","0.182557",,"0.182557","PHLDB1 (0.182557) VKORC1L1","false","0.182557","PHLDB1 (0.182557) VKORC1L1"
"30799","1393.00669995","0.204273",,"0.204273","PHLDB1 (0.204273) SLC12A4","false","0.204273","PHLDB1 (0.204273) SLC12A4"
"30800","2.0","0.178614",,"0.178614","ARID1B (0.178614) FBXO3","false","0.178614","ARID1B (0.178614) FBXO3"
"30801","8424.0","0.257998",,"0.257998","ARID1B (0.257998) SCAF8","false","0.257998","ARID1B (0.257998) SCAF8"
"30802","8424.0","0.188424",,"0.188424","FBXO3 (0.188424) SCAF8","false","0.188424","FBXO3 (0.188424) SCAF8"
"30803","8426.0","0.176084",,"0.176084","ARID4B (0.176084) TMEM243","false","0.176084","ARID4B (0.176084) TMEM243"
"30804","16848.0","0.177472",,"0.177472","ARID4B (0.177472) CAPN10","false","0.177472","ARID4B (0.177472) CAPN10"
"30805","8426.0","0.178093",,"0.178093","CAPN10 (0.178093) LRWD1","false","0.178093","CAPN10 (0.178093) LRWD1"
"30806","16848.0","0.197805",,"0.197805","CAPN10 (0.197805) TRMT2A","false","0.197805","CAPN10 (0.197805) TRMT2A"
"30807","50496.0","0.207981",,"0.207981","CAPN10 (0.207981) SSNA1","false","0.207981","CAPN10 (0.207981) SSNA1"
"30808","2.0","0.187384",,,"ARID5A (0.187384) SIPA1L2","false","0.187384","ARID5A (0.187384) SIPA1L2"
"30809","10264.27699725","0.177354",,"0.177354","ARID5B (0.177354) ZFAND5","false","0.177354","ARID5B (0.177354) ZFAND5"
"30810","18291.20209418","0.177486",,"0.177486","ARID5B (0.177486) NEDD9","false","0.177486","ARID5B (0.177486) NEDD9"
"30811","9540.03832801","0.184024",,"0.184024","ARID5B (0.184024) ITPKC","false","0.184024","ARID5B (0.184024) ITPKC"
"30812","22792.20563434","0.189562",,"0.189562","ARID5B (0.189562) CSRNP1","false","0.189562","ARID5B (0.189562) CSRNP1"
"30813","55114.14948373","0.189929",,"0.189929","ARID5B (0.189929) NOL4L","false","0.189929","ARID5B (0.189929) NOL4L"
"30814","8902.90937414","0.19619",,"0.19619","ARID5B (0.19619) WEE1","false","0.19619","ARID5B (0.19619) WEE1"
"30815","18310.6582097","0.198303",,"0.198303","ARID5B (0.198303) ERO1L","false","0.198303","ARID5B (0.198303) ERO1L"
"30816","4064.725002","0.214103",,"0.214103","ARID5B (0.214103) MCL1","false","0.214103","ARID5B (0.214103) MCL1"
"30817","7698.94773965","0.228151",,"0.228151","ARID5B (0.228151) TIPARP","false","0.228151","ARID5B (0.228151) TIPARP"
"30818","470.75386163","0.195418",,"0.195418","ZFAND5 (0.195418) ZFP36L2","false","0.195418","ZFAND5 (0.195418) ZFP36L2"
"30819","16848.0","0.174953",,"0.174953","ITPKC (0.174953) MSANTD3","false","0.174953","ITPKC (0.174953) MSANTD3"
"30820","9452.75105619","0.175021",,"0.175021","ITPKC (0.175021) MYCN","false","0.175021","ITPKC (0.175021) MYCN"
"30821","37403.47200886","0.176565",,"0.176565","ITPKC (0.176565) ZBED8","false","0.176565","ITPKC (0.176565) ZBED8"
"30822","30742.71310175","0.1777",,"0.1777","ITPKC (0.1777) PXDC1","false","0.1777","ITPKC (0.1777) PXDC1"
"30823","8426.0","0.179793",,"0.179793","ITPKC (0.179793) KIAA1211L","false","0.179793","ITPKC (0.179793) KIAA1211L"
"30824","3284.83177247","0.183042",,"0.183042","ITPKC (0.183042) NAMPT","false","0.183042","ITPKC (0.183042) NAMPT"
"30825","75303.56240515","0.183819",,"0.183819","ITPKC (0.183819) SH3BP4","false","0.183819","ITPKC (0.183819) SH3BP4"
"30826","8426.0","0.186571",,"0.186571","ITPKC (0.186571) PDCD2L","false","0.186571","ITPKC (0.186571) PDCD2L"
"30827","6663.85916661","0.19091",,"0.19091","ITPKC (0.19091) VPS37B","false","0.19091","ITPKC (0.19091) VPS37B"
"30828","12057.35083113","0.19212",,"0.19212","ITPKC (0.19212) PLK3","false","0.19212","ITPKC (0.19212) PLK3"
"30829","9215.99170775","0.193662",,"0.193662","ITPKC (0.193662) SOX18","false","0.193662","ITPKC (0.193662) SOX18"
"30830","18984.39901221","0.19408",,"0.19408","ITPKC (0.19408) PER1","false","0.19408","ITPKC (0.19408) PER1"
"30831","8199.18751811","0.197811",,"0.197811","ITPKC (0.197811) TNRC6A","false","0.197811","ITPKC (0.197811) TNRC6A"
"30832","5350.88593301","0.203037",,"0.203037","ITPKC (0.203037) ZNF2","false","0.203037","ITPKC (0.203037) ZNF2"
"30833","22786.04927313","0.206581",,"0.206581","ITPKC (0.206581) ZBTB21","false","0.206581","ITPKC (0.206581) ZBTB21"
"30834","9858.50962308","0.210807",,"0.210807","ITPKC (0.210807) SLC19A2","false","0.210807","ITPKC (0.210807) SLC19A2"
"30835","4477.87150649","0.211716",,"0.211716","ITPKC (0.211716) SOX17","false","0.211716","ITPKC (0.211716) SOX17"
"30836","8227.75343354","0.214758",,"0.214758","ITPKC (0.214758) SPSB1","false","0.214758","ITPKC (0.214758) SPSB1"
"30837","6965.83795531","0.223137",,"0.223137","ITPKC (0.223137) RHOU","false","0.223137","ITPKC (0.223137) RHOU"
"30838","4477.4929457","0.223915",,"0.223915","ITPKC (0.223915) MCL1","false","0.223915","ITPKC (0.223915) MCL1"
"30839","8616.11279715","0.23062",,"0.23062","ITPKC (0.23062) PER2","false","0.23062","ITPKC (0.23062) PER2"
"30840","3386.07350572","0.231566",,"0.231566","ITPKC (0.231566) PARS2","false","0.231566","ITPKC (0.231566) PARS2"
"30841","7428.48210192","0.252833",,"0.252833","ITPKC (0.252833) TIPARP","false","0.252833","ITPKC (0.252833) TIPARP"
"30842","2902.17064735","0.274329",,"0.274329","ITPKC (0.274329) NEDD9","false","0.274329","ITPKC (0.274329) NEDD9"
"30843","11312.99737593","0.184257",,"0.184257","ERO1L (0.184257) PWAR5","false","0.184257","ERO1L (0.184257) PWAR5"
"30844","9338.28910633","0.175482",,"0.175482","MCL1 (0.175482) PER1","false","0.175482","MCL1 (0.175482) PER1"
"30845","3398.08756377","0.18456",,"0.18456","MCL1 (0.18456) SOX17","false","0.18456","MCL1 (0.18456) SOX17"
"30846","21041.28391405","0.187337",,"0.187337","MCL1 (0.187337) TSC22D2","false","0.187337","MCL1 (0.187337) TSC22D2"
"30847","7247.76917001","0.188347",,"0.188347","MCL1 (0.188347) ZFP36","false","0.188347","MCL1 (0.188347) ZFP36"
"30848","4294.14074308","0.191979",,"0.191979","MCL1 (0.191979) SIK1","false","0.191979","MCL1 (0.191979) SIK1"
"30849","1231.24170301","0.194775",,"0.194775","MCL1 (0.194775) SGK1","false","0.194775","MCL1 (0.194775) SGK1"
"30850","4901.44608539","0.218171",,"0.218171","MCL1 (0.218171) SLC25A25","false","0.218171","MCL1 (0.218171) SLC25A25"
"30851","2920.86162424","0.231005",,"0.231005","MCL1 (0.231005) WEE1","false","0.231005","MCL1 (0.231005) WEE1"
"30852","3236.66773117","0.231948",,"0.231948","MCL1 (0.231948) PPP1R15B","false","0.231948","MCL1 (0.231948) PPP1R15B"
"30853","1113.21468922","0.356998",,"0.356998","MCL1 (0.356998) TIPARP","false","0.356998","MCL1 (0.356998) TIPARP"
"30854","13927.52296756","0.178988",,"0.178988","TIPARP (0.178988) ZBTB22","false","0.178988","TIPARP (0.178988) ZBTB22"
"30855","15572.81661362","0.212656",,"0.212656","TIPARP (0.212656) WEE1","false","0.212656","TIPARP (0.212656) WEE1"
"30856","6285.67246736","0.213519",,"0.213519","TIPARP (0.213519) ZFAND5","false","0.213519","TIPARP (0.213519) ZFAND5"
"30857","13868.76847197","0.216674",,"0.216674","TIPARP (0.216674) TSC22D3","false","0.216674","TIPARP (0.216674) TSC22D3"
