hsX	23833353	23907934	1
hs19	11887784	11914329	1
hsX	85003826	85093316	1
hs7	139341360	139422599	1
hs14	103562962	103607523	7
hs19	35935358	35945767	1
hs20	35648925	35664956	9
hs12	49188736	49274603	5
hs22	39529093	39532855	9
hs19	40576851	40591399	5
hs2	241149576	241183652	4
hs16	88809339	88811944	1
hs22	37952607	38041915	5
hsX	47561100	47571920	1
hs1	161100556	161118111	9
hs10	102245532	102382899	9
hs19	19276018	19320844	18
hs16	31032889	31042975	11
hs1	153981617	153986358	6
hs20	35455164	35519280	24
hs7	10973872	11169630	1
hs19	44890569	44903689	3
hs19	13144058	13150383	21
hs19	43607219	43619874	1
hs19	12953119	12957236	47
hs19	7926718	7943920	24
hsX	130401969	130413343	10
hs7	99408641	99419616	6
hs19	10553078	10566037	2
hs9	133356552	133361169	2
hs7	73683025	73705161	1
hs7	96481626	96709891	14
hs3	57571363	57598220	3
hs6	3153669	3157526	1
hs19	896503	913245	1
hs3	57556276	57566844	1
hs14	49893092	49897054	2
hs3	50329782	50340980	1
hs14	50108632	50116600	2
hs11	47164299	47177125	14
hs8	67173511	67343677	3
hs5	151771045	151812785	6
hs6	138161921	138344663	3
hsX	77910656	78050395	2
hs1	211258377	211316385	1
hs11	6474683	6481479	3
hs11	14443440	14500027	8
hs3	139355600	139389732	1
hs20	63698642	63708025	4
hs12	112013316	112023451	18
hs20	63707465	63736142	5
hs13	106541673	106568164	4
hsX	71533083	71575897	2
hs10	91923769	92030325	1
hs10	31805404	31928876	2
hs16	24919385	25015666	3
hs15	34358618	34367278	4
hs1	231363751	231425044	4
hs4	85475114	86002670	2
hs2	241106099	241150264	1
hs2	224765090	225042445	6
hs7	96120220	96322147	3
hs2	159932006	160062610	5
hs7	100088954	100092200	14
hs1	207321508	207386804	6
hs1	145933423	145958001	3
hsX	47624213	47630305	7
hs19	35774532	35788822	1
hs5	126776623	126837020	12
hs11	100687653	100991937	1
hs11	100991989	100993941	1
hs14	32076114	32159728	1
hs5	109334709	109409994	1
hs22	44752558	44862788	1
hs22	44702233	44862706	1
hs12	14942017	14961728	2
hs21	41464551	41531116	31
hs11	44885903	44951306	2
hs8	1823976	1958641	1
hs13	60396457	60573878	2
hs5	131159027	131171735	2
hs2	24202864	24360714	1
hs8	9555914	9782346	25
hs12	50923472	50932517	3
hs17	8310241	8322516	5
hs1	3454426	3481113	2
hs2	11179761	11348330	1
hs5	73626158	73941993	7
hs21	46098097	46132849	1
hs1	27404226	27490158	17
hs9	97600080	97633575	2
hs6	149218641	149411613	2
hs1	32862268	32872482	4
hs17	82031624	82034204	1
hs7	144186083	144195655	1
hs7	144183466	144186053	6
hs7	144355288	144380632	7
hs4	105552620	105708093	2
hs14	21070270	21090240	3
hs17	41812680	41823217	1
hs14	39031919	39109646	8
hs7	117710651	117874139	6
hs7	143571801	143574387	6
hs7	143755089	143757696	5
hs7	144258607	144259722	6
hs6	131708684	131711017	6
hsX	136665547	136782088	4
hs5	177402140	177409576	1
hs11	118606440	118658038	5
hs6	156777374	157210779	4
hs11	33740939	33774543	5
hs1	235131634	235328219	3
hs7	87196160	87220587	1
hs2	240586716	240617705	4
hs2	96536743	96552638	1
hs1	232397965	232561558	1
hs10	61901300	62096944	9
hs9	72351425	72365235	29
hs19	40717103	40740860	1
hs20	32443059	32585074	5
hs1	150574551	150579738	24
hs3	156673235	156706770	43
hs15	72474326	72602985	3
hs1	37802944	37808185	2
hs3	48918821	48986382	10
hs19	43827292	43852017	5
hs11	93784227	93814695	14
hs18	23992773	24135610	3
hs5	53883945	54310582	2
hs1	28736621	28769775	1
hs5	94703741	95284575	2
hs17	46516702	46579722	2
hs17	46511511	46555650	2
hs17	46292733	46337794	2
hs10	102673731	102714407	1
hs10	104235356	104267459	2
hs2	151788984	151828492	2
hs1	193122017	193253901	1
hs1	229304857	229305504	1
hs10	18659405	18681639	8
hs17	78356778	78360077	31
hs6	14117256	14136918	13
hs19	40440844	40444705	37
hs19	1905214	1926013	1
hs7	101239458	101252316	2
hs1	1373730	1375495	14
hs6	31142439	31158238	1
hs9	129608884	129636131	2
hs19	58513530	58538911	6
hs9	137188647	137190370	7
hs1	155255979	155262430	9
hs6	31658298	31660772	6
hs19	5586999	5624046	1
hs19	39436156	39476670	4
hs11	65576038	65592650	13
hs3	9808086	9855138	2
hs9	136807943	136957733	4
hs19	54107013	54115675	6
hs19	38930548	38933162	1
hsX	54440401	54445487	31
hs12	123410683	123436717	6
hsX	154444126	154450654	31
hs2	152717893	152761253	2
hs8	90993796	91041064	1
hs5	100535305	100586741	2
hs3	5122220	5180912	5
hs15	25059538	25059633	3
hs22	50525752	50530056	2
hs6	108848416	108974472	3
hs6	3722614	3752026	16
hs3	9902612	9916402	5
hs2	207074137	207167267	5
hs11	2400488	2403878	16
hsX	101622797	101627843	1
hs17	37514797	37609496	2
hs9	133328774	133336398	1
hsX	102720688	102753540	2
hsX	101615118	101618001	1
hs1	222557902	222589933	1
hs6	151452258	151470101	1
hs3	197509783	197573323	12
hs17	39671122	39696797	9
hs6	151404763	151452181	1
hs1	150809705	150876768	1
hs11	13276652	13387266	8
hs9	91409045	91423862	6
hs19	48630030	48637438	9
hs1	150282543	150287093	9
hs17	40092787	40100725	3
hs22	41367333	41399326	4
hs1	7843083	7853512	2
hs3	23945260	23980618	3
hs1	7784320	7845177	4
hs12	27332854	27425289	2
hs12	54549350	54579239	1
hs4	163343939	163351934	1
hs12	6556863	6568691	15
hs9	129634604	129642169	3
hs14	75013764	75051532	1
hs5	77691166	77868780	9
hs11	73376264	73397474	1
hs3	186789880	186807058	1
hs3	125528858	125595090	2
hs6	43629540	43640952	15
hs4	105708778	105847728	1
hs1	153661788	153671048	3
hs12	103988984	104064183	14
hs8	22578279	22598025	5
hs16	27313668	27364778	5
hs15	62390526	62844631	6
hs4	183639635	183659225	4
hs9	137605654	137615360	1
hs1	31576485	31587686	10
hs19	18001132	18014102	13
hs10	73909177	73917497	1
hs12	94567124	94650562	1
hs9	137300482	137302251	33
hs14	35401511	35404749	26
hs1	67685061	67688338	20
hs1	8004404	8026308	36
hs17	34255218	34257203	1
hs9	89605013	89606555	26
hs6	30743199	30744554	10
hsX	107713221	107777342	39
hs10	72273920	72276036	28
hs22	50622754	50628173	2
hs3	50350695	50358460	1
hs12	56994446	56998441	9
hs9	34709005	34710124	5
hs1	213983181	214041502	9
hs8	1973878	2006936	5
hs1	23428563	23484568	1
hs15	98648971	98964530	2
hs10	5638867	5666595	1
hs14	39147811	39170532	2
hs9	100302077	100352939	1
hs19	8806170	8832328	2
hs15	100602534	100651705	5
hs7	92528773	92538005	1
hs20	41340920	41360582	2
hs2	234951973	235055714	20
hs4	25655301	25678748	6
hs11	82729941	82733864	6
hs2	190408355	190509205	12
hs19	14119509	14136956	13
hs16	2968024	2980539	1
hs5	138178719	138187715	1
hs11	65066300	65084164	1
hs2	10122328	10131419	23
hs10	128096659	128126385	1
hs15	41332694	41381050	3
hs20	45812576	45816957	25
hs12	2857681	2877155	3
hs17	8204733	8210600	2
hs17	78214186	78225636	1
hs22	19479459	19520612	7
hsX	70290090	70420832	26
hs12	49323236	49331731	2
hs8	38105242	38144076	12
hs8	38176533	38213301	11
hs8	38269697	38382272	12
hs8	38225218	38275558	12
hs8	38163321	38176730	12
hs8	37762593	37779767	11
hs8	37736599	37759101	11
hs12	50057548	50083611	2
hs11	66856647	66860475	1
hs15	77100656	77420144	1
hs19	12737139	12748323	3
hs19	10718079	10833488	1
hs3	37861960	37984469	1
hs12	26905181	26938326	3
hs1	54779712	54801267	1
hs18	33578615	33751192	1
hs5	135570679	135579279	1
hs2	23748664	23927114	2
hs20	31944342	31952092	5
hs12	50763710	50821122	2
hs3	182938074	182985953	6
hs1	212565334	212620777	1
hs5	172768090	172771195	3
hs19	18097793	18151692	2
hs2	96143166	96145440	12
hs3	183253244	183298504	10
hs12	132986365	133032952	2
hs10	89205629	89207314	17
hs8	125430321	125438405	10
hs1	206635536	206684419	26
hs19	12791496	12793315	1
hs1	58780788	58784327	10
hs1	204403387	204411791	40
hs22	30240447	30246851	8
hs19	13150415	13154908	2
hs4	81426393	82044244	11
hs19	39406813	39409412	4
hs1	85266248	85277090	1
hs5	138465490	138469315	6
hs1	85580761	85583962	1
hs19	48872392	48876057	23
hs10	62811996	62919900	2
hs2	156324432	156342348	26
hs19	45467995	45475179	5
hs1	161766294	161964070	1
hs17	42824385	42843758	16
hs12	53507856	53626410	2
hs6	117560269	117602542	1
hs5	160401641	160421711	1
hs12	14365632	14502935	1
hs22	41091786	41180079	2
hs14	55051631	55070192	1
hs12	122865328	122896444	19
hs12	106955719	106978778	2
hs1	156082573	156140089	21
hs3	72371825	72446918	2
hs19	1852399	1863568	15
hs5	115828200	115841858	1
hs11	72814308	72843674	2
hs20	62952647	62969585	1
hs1	93079235	93139081	4
hs19	10543895	10553418	1
hs19	10350529	10380676	2
hs6	106184476	106325820	8
hs5	43526267	43557758	8
hs3	11272309	11557665	12
hs11	85659708	85682908	4
hs11	63624087	63671921	2
hs4	99896248	99946726	3
hs2	85751344	85788066	5
hs12	76344474	76348442	9
hs11	26994184	26996121	3
hs16	87326987	87392142	5
hs4	47485288	47593486	3
hs9	128683424	128696400	1
hs1	16985958	17011928	1
hs1	145911350	145918837	1
hs1	169105697	169132722	1
hs19	10416773	10469631	5
hs12	89588049	89709300	1
hs7	22889371	23014130	4
hs16	84368527	84464187	1
hsX	47651798	47659161	1
hs18	46080248	46104334	22
hs12	98593591	98606379	2
hs16	3651639	3717597	1
hs16	287440	352673	3
hs8	90001405	90052092	5
hs12	56271699	56300392	37
hs19	29205321	29213541	13
hs17	14069496	14208677	5
hs10	7788129	7807815	11
hs19	1241746	1244826	1
hs2	97646040	97648383	5
hsX	49113389	49123801	1
hsX	71096197	71103535	6
hs14	24505353	24508265	1
hs11	102110461	102233423	1
hs12	4649095	4694317	16
hsX	77899438	77907373	5
hs7	76048051	76067508	8
hs18	24162044	24397880	1
hs12	53632726	53677408	2
hs2	216498189	216579180	4
hs10	97458324	97498794	7
hs16	85798633	85807044	1
hs21	33903453	33915980	8
hs1	52056125	52090716	1
hs16	28842411	28846408	8
hs1	46303631	46316776	14
hs1	36455718	36464437	1
hs16	75627474	75648643	4
hs4	672436	674338	2
hs11	61768501	61792802	1
hs1	7954291	7985505	2
hsX	119871487	119876662	7
hs21	33559542	33588708	9
hs5	139341587	139369720	8
hs1	53214099	53220617	1
hs17	73232233	73248947	2
hs7	10931951	10940256	7
hs21	44133605	44145723	7
hs19	1597172	1605490	3
hs16	1959508	1961975	2
hs7	99448475	99466331	6
hs19	35648223	35658861	6
hs12	94897055	95003770	4
hs19	54102728	54109257	5
hs11	118401154	118431496	22
hs15	89608789	89655451	3
hs3	52433053	52445085	3
hs19	57535257	57559863	1
hs8	96225920	96235634	9
hs11	134248279	134253370	5
hs10	13277796	13302412	2
hs19	41431318	41440717	2
hsX	68498323	68537285	2
hsX	40580908	40606637	5
hs5	32226994	32313009	6
hs5	32124704	32174350	7
hs9	84668551	85027070	12
hs1	43974487	43978295	1
hs8	58552924	58582860	1
hs11	62787415	62790405	6
hs7	149872968	149880698	1
hs8	20197367	20226819	13
hs1	11934205	11975538	1
hs8	11842524	11869448	1
hs2	10721649	10785110	1
hs2	10783391	10837977	1
hs6	31544462	31548427	1
hs8	9002147	9116746	13
hs7	16646131	16706523	1
hs1	154325553	154351307	1
hs22	46150521	46243756	7
hs1	244652935	244709033	1
hs1	233904933	234324516	3
hs17	57255851	57684685	7
hs22	23179704	23318037	1
hs1	236795281	236903981	4
hs11	47565336	47584562	13
hs4	90127535	91601913	4
hs5	36151989	36184319	1
hs9	91213815	91361913	2
hs21	32412006	32515397	4
hs6	111556454	111606278	1
hs17	21238870	21253410	1
hs17	17977409	18039209	13
hs1	19682213	19799945	6
hs1	28236109	28246906	2
hs5	1801400	1816605	10
hsX	77504878	77786269	1
hs19	45178745	45181801	4
hs16	28823035	28837237	1
hs3	13479724	13506424	3
hs1	109483479	109492804	4
hs4	121801317	121817021	2
hsX	154487306	154490690	4
hs11	65314818	65322429	13
hs12	74537827	74545430	3
hs3	36985043	36993168	1
hs17	31937018	32001045	5
hs2	24491914	24770702	2
hs15	76215355	76311472	10
hs1	1635227	1659012	8
hs19	9835257	9849682	1
hs11	62123973	62153163	3
hs1	212035553	212107400	11
hs6	30699807	30717889	3
hs20	31739271	31801805	10
hs17	6444415	6451469	1
hs2	112736607	112764677	8
hs12	53268299	53293643	1
hs8	27809620	27838095	6
hs15	40161023	40221136	3
hs1	156525405	156572604	18
hs14	55148112	55191678	1
hs19	4903080	4962154	17
hs5	60596912	60700190	11
hs5	163460203	163491945	1
hsX	153902531	153907166	2
hs8	143213193	143217170	2
hs17	43640388	43661954	2
hs2	86143932	86195770	1
hs8	102826357	102893864	1
hs9	33104082	33167356	18
hs10	3775996	3785281	26
hs10	97737121	97760907	3
hs17	49404049	49414905	16
hs1	55066359	55215113	7
hs21	33485530	33491720	2
hs6	63521761	63583587	6
hs19	37411155	37469275	2
hs15	101175723	101251932	3
hs1	9292880	9369532	7
hs16	3401235	3409370	1
hs5	34929593	34958964	13
hs13	40931920	41061440	5
hs2	19351485	19358653	27
hs6	158765741	158819412	2
hs7	106248285	106286326	4
hsX	53936676	54048958	2
hs16	56451490	56479100	6
hs11	68261335	68272001	5
hs14	31446036	31457510	3
hs11	66345372	66347692	2
hs18	63969925	64005667	5
hs19	41354421	41364173	1
hs12	12474210	12562383	6
hs8	103140710	103230305	1
hs18	46476972	46657033	1
hs19	17267350	17281249	1
hs11	117285207	117316259	1
hs22	24806169	24927578	1
hs6	57172326	57189833	1
hs6	57186992	57222314	1
hs12	121237691	121298308	1
hs14	103556544	103562831	14
hs20	43457928	43464247	10
hs17	5179536	5191883	2
hs18	9914002	9960021	14
hs15	40439721	40468242	1
hs17	7235028	7239722	7
hs17	81029130	81034881	2
hs10	110567691	110604636	7
hs7	141738321	141787922	2
hs11	66002079	66004149	9
hs17	42667914	42676994	2
hs5	138610967	138935034	1
hs8	119165034	119245673	13
hs6	87152833	87264196	1
hs11	34478793	34513805	5
hs7	29563811	29567295	1
hs1	235547687	235650754	3
hs19	11322046	11346270	2
hs7	141656728	141702153	9
hs1	2425980	2505530	9
hs8	41261958	41309497	8
hs9	112750838	112881671	3
hs1	153606886	153613145	1
hs5	170105897	170109725	5
hs5	3596054	3601403	8
hs16	49487524	49857919	12
hs10	31318495	31529814	20
hs11	61299451	61342596	10
hs6	47477789	47627263	15
hs20	37693955	37872129	1
hs17	75667116	75708062	15
hs22	41621119	41664048	6
hs16	75293698	75433485	2
hs12	50504985	50748667	2
hsX	119834022	119852998	2
hsX	119870475	119871827	1
hs7	100092728	100101940	4
hsX	15790472	15823260	1
hs5	140647058	140662479	1
hs10	110898730	110919274	2
hsX	147911951	147951125	2
hs10	110871795	110900006	2
hs1	101236888	101241518	5
hs9	70384597	70414624	30
hs6	108986437	109094819	4
hs16	56682424	56684196	3
hs4	122732702	122744943	1
hs7	99027438	99144100	1
hs15	72686179	72738476	1
hs15	40978880	41116354	1
hs2	169479178	169506655	1
hsX	134796789	134854610	1
hs20	17941597	17968980	10
hs7	107579977	107629170	1
hs17	17042545	17217679	1
hs1	32600172	32650903	1
hs5	14143702	14532128	1
hs13	27435643	27450591	7
hs8	30578318	30658251	17
hs20	53936777	54070594	1
hs1	114567557	114581639	9
hs2	38743599	38751494	20
hs20	50794894	50882676	3
hs12	9148840	9208370	1
hs15	64151715	64157481	1
hs2	85657314	85668741	2
hs6	63719980	65707225	3
hs3	165772904	165837472	1
hs7	100602177	100608175	9
hs19	10333776	10339823	5
hs1	52895910	52927212	1
hs3	136250306	136337896	4
hs2	172555373	172608669	1
hs2	208236227	208266074	6
hs16	31106107	31112791	1
hs20	31664452	31723989	1
hs9	128787204	128810432	2
hs19	44747705	44760044	2
hs12	122019422	122062044	1
hs2	161136908	161236221	2
hs7	73536356	73558002	3
hs20	35771974	35950381	1
hsX	129981107	130058083	3
hs7	55365448	55433742	1
hs21	44768580	44802019	5
hs11	119206276	119308149	2
hs14	105472962	105480170	4
hs14	90396502	90408261	4
hs17	47522942	47623276	8
hs16	636817	648474	1
hs1	184051677	184074212	1
hs10	12068972	12123225	2
hs14	96255824	96268967	1
hs14	96204679	96244166	1
hs13	35768652	36131306	1
hs12	49636499	49708165	2
hs19	55181248	55209506	2
hs5	71455615	71567820	1
hs16	22479121	22536521	1
hs10	13438484	13528974	1
hs20	18567453	18763917	1
hs7	93962762	94004382	1
hs14	30559123	30620063	5
hsX	103215092	103217246	1
hsX	103252995	103255203	2
hs4	109815510	109824740	3
hsX	103376340	103378077	1
hsX	153494939	153509554	4
hs7	30697985	30757602	1
hs5	83471465	83582303	1
hs17	42682613	42699814	2
hs3	4979116	4985323	3
hs3	157146508	157160760	37
hs8	22620418	22669148	25
hs1	23084023	23177808	6
hs6	149504733	149546038	5
hs11	102347211	102378670	10
hs2	73214222	73227237	2
hs17	78174075	78187233	2
hs13	102799049	102841535	1
hs20	37492472	37527931	1
hs17	30248195	30292056	4
hs6	44158811	44184402	5
hs9	78297143	78330093	4
hs11	76186325	76210736	1
hs10	96191702	96271587	3
hs11	10750987	10779743	13
hs17	42287547	42311943	1
hs9	90801787	90898549	4
hs8	124539103	124568510	1
hs1	145964702	145978848	5
hs16	70010751	70065945	2
hs6	8013567	8064414	3
hs11	118359585	118399211	23
hs14	53949736	53958761	1
hs2	1631887	1744852	6
hs6	55753645	55875564	2
hs6	75749192	75919537	11
hs20	57168748	57266629	1
hs15	23643544	23647841	2
hs10	86756650	86932838	1
hs9	97633626	97673748	1
hs2	202376936	202567751	2
hs8	73780097	73878910	2
hs4	183318194	183320774	1
hs10	42782801	42834937	1
hs5	173144442	173164387	1
hs2	55865967	55924139	1
hs15	59659146	59689534	1
hs15	66504959	66550128	1
hs8	26382898	26505636	1
hs5	173607514	173616660	1
hs8	43034194	43085788	15
hs4	13568738	13627723	4
hs1	220057482	220090462	1
hs3	10141008	10152220	2
hs7	140719327	140924764	1
hsX	155071420	155123074	1
hs4	143336762	143474568	2
hs9	134030305	134068535	1
hs19	4044364	4066945	2
hs2	25227855	25342590	5
hs9	128255829	128275995	2
hs19	15235519	15332545	1
hs7	36854361	37449249	1
hs16	50313487	50368934	4
hs17	30115521	30186475	5
hs5	850291	892824	10
hs12	55752463	55817756	2
hs8	37843268	37849904	11
hs17	61681266	61863521	1
hs17	39728496	39730787	8
hs5	34915376	34925996	17
hs2	117814650	117832379	1
hs11	66337333	66345125	13
hsX	48897912	48903143	4
hs1	222712553	222735196	3
hs13	19823482	19863636	3
hs21	39184176	39321559	8
hs14	60709528	60724348	1
hs11	62690275	62709845	3
hs12	2877223	2941140	7
hs17	8173237	8176399	1
hs1	32365103	32394731	1
hs8	95133804	95156684	1
hs17	50719544	50756213	7
hs11	13388001	13463297	15
hsX	48695554	48709012	1
hs9	35490127	35561898	3
hs5	95885098	95962071	3
hs15	83016422	83067354	1
hs15	83107407	83144854	2
hs15	76931619	76954392	3
hs9	111661335	111670246	1
hsX	72127110	72131901	3
hs15	80059568	80138393	2
hs5	118837322	118988545	1
hs1	44808482	44815585	1
hs19	1985438	2034881	1
hs19	33177603	33208867	2
hs1	154924734	154936991	26
hs1	26900238	26946862	27
hs20	3190350	3204685	19
hs16	3022620	3024286	6
hs19	47255980	47271953	32
hs2	162318840	162371595	2
hs2	62673851	63046487	4
hs15	78131498	78171949	1
hs14	105300563	105398147	7
hs21	33642400	33899861	4
hs11	61873519	61892051	23
hs9	35605305	35610041	7
hs6	163414000	163578596	12
hs17	75318076	75405709	1
hs9	14081843	14398983	6
hs2	9403475	9423547	15
hs17	1646145	1650077	4
hs1	26432282	26471294	20
hs16	11668414	11679159	4
hs14	93237550	93333092	1
hs15	101621444	101652391	2
hs1	92080305	92147836	1
hs1	92167052	92184723	1
hs5	86617904	86620962	13
hs12	92140278	92145897	1
hs15	74598500	74645414	2
hs1	203305491	203309602	6
hs20	3846799	3876123	9
hs6	26402237	26415216	2
hs6	26365159	26378320	2
hs5	181040225	181061523	2
hs1	9997206	10016020	1
hs17	43847148	43863629	2
hs13	21153595	21176602	3
hs22	24555503	24609980	5
hs1	31906421	31944856	2
hs2	174348022	174395715	2
hs7	74231499	74254458	2
hs17	75130225	75131795	1
hs17	41976433	42021376	6
hs6	43012094	43013968	18
hs8	19817140	19852083	25
hs2	169791933	169812064	1
hs6	41921188	41933046	12
hs5	173056352	173139284	1
hs7	107168961	107202529	1
hs17	58301228	58328760	4
hs19	41310189	41324883	2
hs18	44680173	45068510	2
hs11	32893178	32993316	4
hs2	156435290	156613735	6
hs10	44970981	44978810	5
hs16	56632233	56633986	13
hs8	48917690	48921740	20
hs2	43222402	43226609	19
hs10	61662961	61766766	1
hs8	123248451	123275541	1
hs10	100987367	100994401	3
hs11	117232625	117286445	20
hs17	57861243	57955323	1
hs5	177331562	177351852	2
hs1	52684451	52698366	1
hs10	94333226	94362959	6
hs10	71747559	71773498	1
hs9	117704332	117716871	3
hs10	126424997	126670446	9
hs9	97501180	97601748	1
hs14	74881891	74903745	5
hs1	155002630	155018522	1
hs1	209785623	209806175	1
hs11	111918032	111926872	7
hs4	158769138	158908049	2
hs11	93741591	93764749	2
hs21	33542618	33577481	3
hs11	112074086	112085150	33
hs11	65333754	65353249	13
hs11	86302211	86345931	4
hs11	74171099	74254703	9
hs1	110338506	110346681	8
hs15	62163535	62165283	9
hs12	88033846	88050160	2
hs12	104064457	104106524	1
hs12	4487728	4538508	4
hs12	87980035	88034037	6
hs2	102473303	102533972	4
hs17	68035519	68046842	4
hs12	6942978	6946003	1
hs19	42325609	42378769	4
hs12	123232916	123257959	1
hs9	132375548	132406851	1
hs20	19886521	20002457	3
hs6	33453970	33457548	1
hs8	116766503	116849463	4
hs19	21221500	21329425	3
hs14	104985775	105010482	2
hs10	68341107	68407294	2
hs14	105489855	105499575	3
hs9	36336396	36487548	4
hs16	634427	636366	1
hs16	15434295	15625028	1
hs13	100089015	100530435	5
hs16	9091648	9121640	3
hs10	92046692	92291087	2
hs1	201829141	201884294	5
hs14	57390544	57415917	4
hs17	4899418	4902932	2
hs17	7014495	7017525	14
hs17	7012417	7014532	7
hs11	126423359	127003460	2
hs1	162561506	162599842	5
hs3	196568611	196589059	9
hs6	27450743	27473118	2
hs5	160393148	160400097	13
hs1	26111165	26125543	10
hs17	75880335	75897003	1
hs1	207018521	207032756	4
hs18	49477250	49487252	14
hs21	46324122	46445769	3
hs19	29698886	29715789	1
hs1	36155579	36180849	13
hs15	51056598	51105276	1
hs2	74833981	74893359	2
hs19	1461143	1479556	3
hs10	7750962	7787981	14
hs19	40740856	40751553	1
hs19	5678421	5680896	2
hs11	64225941	64230686	3
hs2	68041130	68110948	2
hs1	231528653	231566524	4
hsX	120625793	120630150	2
hs14	64746283	64879883	3
hs1	37681570	37692249	3
hs7	6329409	6348981	17
hs1	169662007	169854080	1
hs3	12004402	12191400	3
hs1	220689845	220699157	3
hs8	27633868	27676776	1
hs17	19770829	19867936	2
hs11	74748868	74842413	9
hs6	69675802	69797111	1
hs1	111473792	111478512	1
hs2	32224453	32265854	1
hs1	56718804	56819696	1
hs3	134597801	135260467	4
hs1	3889125	3900293	2
hs22	28772674	28789301	12
hs2	68459419	68467258	7
hs1	206037231	206102459	2
hs3	148865256	148897196	7
hs11	60088261	60098466	8
hs12	49791146	49828750	1
hs1	162366908	162386818	2
hs1	162069774	162370475	2
hs1	228100726	228105411	1
hs1	226231149	226309869	1
hs1	16004236	16008807	2
hs9	137138390	137168762	4
hs6	46549580	46652830	1
hs1	226548800	226609214	1
hs1	22636506	22639608	2
hs22	36860988	36878015	5
hs1	161215234	161220699	1
hs14	20801228	20803278	5
hs11	60172014	60184666	2
hs20	3686970	3707128	7
hs11	59208510	59212951	10
hs5	150053291	150113372	12
hs19	54249431	54257301	13
hs3	52495338	52524495	9
hs19	7739994	7747564	24
hs11	72216601	72221950	21
hs1	22652762	22661538	3
hs1	22643630	22648110	4
hs19	4229498	4237531	1
hs11	60378482	60395951	1
hs1	67307364	67396900	6
hs1	161505430	161524013	7
hs1	160678746	160711851	5
hsX	136497079	136512346	7
hs12	53380176	53416446	2
hs11	75100563	75206549	2
hs20	23626706	23638473	1
hs13	113122814	113149529	10
hs22	37180167	37199385	3
hs16	67192169	67198918	2
hs2	168455862	168775137	4
hs15	34224999	34230156	6
hs12	6988259	7071032	1
hs20	36605734	36612557	1
hs17	31851864	31859337	2
hs20	3753508	3768387	2
hs16	58295080	58406144	1
hs12	6946468	6961316	5
hs7	75027122	75074228	1
hs7	132784868	133082088	3
hs6	159969099	160113507	1
hs3	9962537	10011116	12
hs21	32592079	32612866	5
hs15	43796142	43803043	22
hs9	96450201	96491336	2
hs21	32790674	32813743	1
hs3	106836811	107240641	1
hs21	17788967	17819386	3
hs12	68808172	68850686	3
hs22	37943050	37953669	1
hs22	37905657	37942822	1
hs22	19351368	19448232	3
hs4	9771153	10054936	1
hs22	41688939	41698136	13
hs19	10391134	10420121	2
hs19	5623035	5668478	1
hs17	35713791	35864615	29
hs21	41885112	41953890	2
hs10	110497838	110511544	8
hs2	106063246	106078159	13
hs3	27110085	27369460	1
hs2	206159585	206162928	2
hs15	42412823	42491123	25
hs8	144104499	144107611	33
hs5	2752131	2755397	1
hs2	85606654	85612066	1
hs2	98599310	98608515	1
hs2	199911256	199955935	1
hs14	55027230	55049488	4
hs2	231037490	231049719	1
hs6	125119049	125264407	1
hs2	189879609	190203484	2
hs3	36826820	36945057	1
hs12	8058302	8066471	1
hs3	113002440	113019861	4
hs15	74919791	74938168	9
hs3	143971798	144048719	4
hs4	82422564	82430408	1
hs15	82041778	82046141	3
hs6	31982024	32002681	2
hs6	31971091	31982821	1
hs5	134845680	134859737	13
hs9	122798389	122828631	1
hs14	51240162	51257546	7
hs1	93345888	93369498	2
hs14	49620795	49623481	3
hs10	32267751	32378798	2
hs18	9334767	9402420	9
hs2	200973718	201071671	1
hs6	95577543	95609457	1
hs11	9280654	9314780	10
hsX	63347228	63351344	3
hs5	115613508	115632992	3
hs5	56919602	56971675	1
hs7	8113184	8262687	1
hs5	179835133	179862173	1
hs14	71932439	72566529	1
hs5	179806398	179838078	1
hs6	42101118	42142619	1
hs1	43946939	43968022	1
hs6	31111223	31112559	1
hs11	64223799	64226254	2
hs6	31661229	31666283	4
hs7	6590017	6608726	20
hs17	64499616	64508199	10
hs7	100154420	100158715	1
hs17	7315628	7329393	52
hs7	139339457	139346319	1
hs11	57325985	57335877	9
hs7	135662496	135693418	1
hs3	125225561	125375354	6
hs8	85214076	85220421	1
hs6	108041409	108165854	2
hs9	128819651	128829821	1
hs12	76763588	76853696	1
hs9	128160260	128163928	3
hs11	128458761	128587558	1
hs9	74946581	74952886	1
hs19	48180770	48255946	2
hs7	78017057	79453574	2
hs9	88990863	88996140	1
hs9	88991447	89005010	1
hs9	136114581	136118863	1
hs10	133420666	133424572	1
hs9	129827290	129835863	8
hs2	99337353	99401326	5
hs9	114611206	114646422	1
hs11	47617315	47642623	13
hs17	60149936	60170899	1
hsX	15688830	15788409	1
hsX	15785716	15787589	1
hsX	15674932	15703724	1
hs6	10492223	10629368	2
hs8	60187347	60281412	1
hs12	11649854	11895402	8
hs9	26840685	26892804	8
hs14	63684214	63728039	4
hs12	22625075	22690665	4
hs2	230712845	230821075	1
hs16	4425805	4456775	1
hs3	53494656	53813733	1
hs17	66964910	67033398	1
hs19	3610641	3626815	3
hs3	46921726	46982010	11
hs11	115169218	115504957	4
hs2	215360440	215436172	1
hs13	48488959	48533256	10
hs19	43622368	43639839	1
hs12	53708517	53727745	1
hs1	154944076	154956123	4
