"SUID","EdgeBetweenness","interaction","MI sano","MI_","MI_enfermos","name","selected","shared interaction","shared name"
"50790","2.66666667","0.213463",,,"0.213463","MORF4L2 (0.213463) TCEAL3","false","0.213463","MORF4L2 (0.213463) TCEAL3"
"50791","2.66666667","0.284993",,,"0.284993","MORF4L2 (0.284993) TCEAL4","false","0.284993","MORF4L2 (0.284993) TCEAL4"
"50792","2.66666667","0.317809",,,"0.317809","MORF4L2 (0.317809) TCEAL1","false","0.317809","MORF4L2 (0.317809) TCEAL1"
"50793","2.66666667","0.359173",,,"0.359173","TCEAL3 (0.359173) TCEAL6","false","0.359173","TCEAL3 (0.359173) TCEAL6"
"50794","2.0","0.411188",,,"0.411188","TCEAL3 (0.411188) TCEAL4","false","0.411188","TCEAL3 (0.411188) TCEAL4"
"50795","2.66666667","0.180795",,,"0.180795","TCEAL4 (0.180795) TCEAL6","false","0.180795","TCEAL4 (0.180795) TCEAL6"
"50796","2.66666667","0.17701",,,"0.17701","TCEAL1 (0.17701) TCEAL6","false","0.17701","TCEAL1 (0.17701) TCEAL6"
"50797","2.0","0.339573",,,"0.339573","TCEAL1 (0.339573) TCEAL3","false","0.339573","TCEAL1 (0.339573) TCEAL3"
"50798","2.0","0.478004",,,"0.478004","TCEAL1 (0.478004) TCEAL4","false","0.478004","TCEAL1 (0.478004) TCEAL4"
"50799","38.0","0.168021",,,"0.168021","MPC1 (0.168021) PDCD2","false","0.168021","MPC1 (0.168021) PDCD2"
"50800","39.0","0.181175",,,"0.181175","MPHOSPH8 (0.181175) SAP18","false","0.181175","MPHOSPH8 (0.181175) SAP18"
"50801","3.0","0.201167",,,"0.201167","MPHOSPH8 (0.201167) ZMYM5","false","0.201167","MPHOSPH8 (0.201167) ZMYM5"
"50802","2.0","0.29461",,,"0.29461","MPST (0.29461) TST","false","0.29461","MPST (0.29461) TST"
"50803","44.84280739","0.160785",,,"0.160785","RHPN1 (0.160785) SCRIB","false","0.160785","RHPN1 (0.160785) SCRIB"
"50804","2.0","0.173037",,,"0.173037","MROH7 (0.173037) PARS2","false","0.173037","MROH7 (0.173037) PARS2"
"50805","10.0","0.397881",,,"0.397881","MROH7 (0.397881) TTC4","false","0.397881","MROH7 (0.397881) TTC4"
"50806","10.0","0.225648",,,"0.225648","PARS2 (0.225648) TTC4","false","0.225648","PARS2 (0.225648) TTC4"
"50807","6.0","0.166427",,,"0.166427","MTBP (0.166427) TAF2","false","0.166427","MTBP (0.166427) TAF2"
"50808","4.5","0.172183",,,"0.172183","MRPL16 (0.172183) PATL1","false","0.172183","MRPL16 (0.172183) PATL1"
"50809","261.5","0.177821",,,"0.177821","MRPL16 (0.177821) OSBP","false","0.177821","MRPL16 (0.177821) OSBP"
"50810","17.72857143","0.168167",,,"0.168167","PATL1 (0.168167) ZFP91","false","0.168167","PATL1 (0.168167) ZFP91"
"50811","9.73659469","0.188825",,,"0.188825","PGAP2 (0.188825) PTDSS2","false","0.188825","PGAP2 (0.188825) PTDSS2"
"50812","28.14172279","0.209826",,,"0.209826","PGAP2 (0.209826) RRM1","false","0.209826","PGAP2 (0.209826) RRM1"
"50813","3.23333333","0.239207",,,"0.239207","PGAP2 (0.239207) RHOG","false","0.239207","PGAP2 (0.239207) RHOG"
"50814","9.02149517","0.161139",,,"0.161139","MRPS10 (0.161139) RRP36","false","0.161139","MRPS10 (0.161139) RRP36"
"50815","6.31007326","0.168866",,,"0.168866","MRPS10 (0.168866) TOMM6","false","0.168866","MRPS10 (0.168866) TOMM6"
"50816","14.42534133","0.170848",,,"0.170848","MRPS10 (0.170848) UBR2","false","0.170848","MRPS10 (0.170848) UBR2"
"50817","20.13296703","0.173151",,,"0.173151","MRPS10 (0.173151) PPP2R5D","false","0.173151","MRPS10 (0.173151) PPP2R5D"
"50818","24.0","0.163489",,,"0.163489","MRPL37 (0.163489) NRD1","false","0.163489","MRPL37 (0.163489) NRD1"
"50819","24.0","0.179451",,,"0.179451","MRPL37 (0.179451) TTC4","false","0.179451","MRPL37 (0.179451) TTC4"
"50820","4.0","0.220079",,,"0.220079","MRPL4 (0.220079) RAVER1","false","0.220079","MRPL4 (0.220079) RAVER1"
"50821","4.0","0.164311",,,"0.164311","RAVER1 (0.164311) ZNF414","false","0.164311","RAVER1 (0.164311) ZNF414"
"50822","7.0","0.193409",,,"0.193409","MRPL42 (0.193409) NDUFA12","false","0.193409","MRPL42 (0.193409) NDUFA12"
"50823","7.0","0.301661",,,"0.301661","MRPL42 (0.301661) UBE2N","false","0.301661","MRPL42 (0.301661) UBE2N"
"50824","4.0","0.181748",,,"0.181748","MRPL50 (0.181748) RNF20","false","0.181748","MRPL50 (0.181748) RNF20"
"50825","4.0","0.165458",,,"0.165458","RNF20 (0.165458) ZNF189","false","0.165458","RNF20 (0.165458) ZNF189"
"50826","14.33333333","0.19064",,,"0.19064","TPI1 (0.19064) USP5","false","0.19064","TPI1 (0.19064) USP5"
"50827","5.0","0.184695",,,"0.184695","N6AMT2 (0.184695) XPO4","false","0.184695","N6AMT2 (0.184695) XPO4"
"50828","33.0","0.212196",,,"0.212196","N6AMT2 (0.212196) SAP18","false","0.212196","N6AMT2 (0.212196) SAP18"
"50829","5.0","0.203263",,,"0.203263","SKA3 (0.203263) XPO4","false","0.203263","SKA3 (0.203263) XPO4"
"50830","6.33333333","0.16132",,,"0.16132","MRPL9 (0.16132) POGZ","false","0.16132","MRPL9 (0.16132) POGZ"
"50831","5.33333333","0.162352",,,"0.162352","MRPL9 (0.162352) SETDB1","false","0.162352","MRPL9 (0.162352) SETDB1"
"50832","10.33333333","0.167208",,,"0.167208","MRPL9 (0.167208) VPS72","false","0.167208","MRPL9 (0.167208) VPS72"
"50833","4.06666667","0.182531",,,"0.182531","POGZ (0.182531) SETDB1","false","0.182531","POGZ (0.182531) SETDB1"
"50834","9.13333333","0.186702",,,"0.186702","POGZ (0.186702) ZNF687","false","0.186702","POGZ (0.186702) ZNF687"
"50835","15.06666667","0.201154",,,"0.201154","POGZ (0.201154) VPS72","false","0.201154","POGZ (0.201154) VPS72"
"50836","9.0","0.182756",,,"0.182756","SETDB1 (0.182756) VPS72","false","0.182756","SETDB1 (0.182756) VPS72"
"50837","2.0","0.189248",,,"0.189248","MRPS15 (0.189248) TRAPPC3","false","0.189248","MRPS15 (0.189248) TRAPPC3"
"50838","184.0","0.166295",,,"0.166295","PMPCA (0.166295) TRUB2","false","0.166295","PMPCA (0.166295) TRUB2"
"50839","44.66666667","0.181988",,,"0.181988","PMPCA (0.181988) SNAPC4","false","0.181988","PMPCA (0.181988) SNAPC4"
"50840","94.0","0.205173",,,"0.205173","MRPS2 (0.205173) PMPCA","false","0.205173","MRPS2 (0.205173) PMPCA"
"50841","52.43333333","0.185499",,,"0.185499","MTMR4 (0.185499) TRIM37","false","0.185499","MTMR4 (0.185499) TRIM37"
"50842","11.52857143","0.190198",,,"0.190198","MTMR4 (0.190198) SUPT4H1","false","0.190198","MTMR4 (0.190198) SUPT4H1"
"50843","72.48095238","0.191161",,,"0.191161","NR2C2 (0.191161) RBSN","false","0.191161","NR2C2 (0.191161) RBSN"
"50844","6.0","0.15986",,,"0.15986","MRPS27 (0.15986) PTCD2","false","0.15986","MRPS27 (0.15986) PTCD2"
"50845","8.0","0.170815",,,"0.170815","MRPS27 (0.170815) UTP15","false","0.170815","MRPS27 (0.170815) UTP15"
"50846","56.0","0.159821",,,"0.159821","MRPS31 (0.159821) NUFIP1","false","0.159821","MRPS31 (0.159821) NUFIP1"
"50847","6.0","0.170276",,,"0.170276","MRPS33 (0.170276) NDUFB2","false","0.170276","MRPS33 (0.170276) NDUFB2"
"50848","8.0","0.200324",,,"0.200324","MRPS33 (0.200324) SSBP1","false","0.200324","MRPS33 (0.200324) SSBP1"
"50849","26.0","0.187856",,,"0.187856","MRPS34 (0.187856) UBE2I","false","0.187856","MRPS34 (0.187856) UBE2I"
"50850","16.0","0.190422",,,"0.190422","MRPS34 (0.190422) NDUFB10","false","0.190422","MRPS34 (0.190422) NDUFB10"
"50851","32.0","0.207487",,,"0.207487","MRPS34 (0.207487) STUB1","false","0.207487","MRPS34 (0.207487) STUB1"
"50852","18.0","0.217876",,,"0.217876","MRPS34 (0.217876) TSR3","false","0.217876","MRPS34 (0.217876) TSR3"
"50853","6.0","0.192585",,,"0.192585","NDUFB10 (0.192585) UBE2I","false","0.192585","NDUFB10 (0.192585) UBE2I"
"50854","2.0","0.275176",,,"0.275176","MRPS6 (0.275176) SLC5A3","false","0.275176","MRPS6 (0.275176) SLC5A3"
"50855","24.0","0.160139",,,"0.160139","MRRF (0.160139) NDUFA8","false","0.160139","MRRF (0.160139) NDUFA8"
"50856","24.0","0.173142",,,"0.173142","NDUFA8 (0.173142) RBM18","false","0.173142","NDUFA8 (0.173142) RBM18"
"50857","60.0","0.190912",,,"0.190912","NDUFA8 (0.190912) PSMB7","false","0.190912","NDUFA8 (0.190912) PSMB7"
"50858","2.0","0.348656",,,"0.348656","MS4A14 (0.348656) MS4A7","false","0.348656","MS4A14 (0.348656) MS4A7"
"50859","116.49325841","0.159857",,,"0.159857","MSANTD2 (0.159857) RPUSD4","false","0.159857","MSANTD2 (0.159857) RPUSD4"
"50860","32.00612055","0.163673",,,"0.163673","MSANTD2 (0.163673) TBRG1","false","0.163673","MSANTD2 (0.163673) TBRG1"
"50861","79.38906593","0.192975",,,"0.192975","MSANTD2 (0.192975) ZNF202","false","0.192975","MSANTD2 (0.192975) ZNF202"
"50862","4.0","0.175956",,,"0.175956","SAPCD1 (0.175956) VWA7","false","0.175956","SAPCD1 (0.175956) VWA7"
"50863","4.0","0.17696",,,"0.17696","MSH5 (0.17696) SAPCD1","false","0.17696","MSH5 (0.17696) SAPCD1"
"50864","4.0","0.200531",,,"0.200531","MT1A (0.200531) MT1X","false","0.200531","MT1A (0.200531) MT1X"
"50865","4.0","0.531903",,,"0.531903","MT1A (0.531903) MT2A","false","0.531903","MT1A (0.531903) MT2A"
"50866","8.0","0.25761",,,"0.25761","MT1X (0.25761) MT2A","false","0.25761","MT1X (0.25761) MT2A"
"50867","8.0","0.189584",,,"0.189584","MT1E (0.189584) MT2A","false","0.189584","MT1E (0.189584) MT2A"
"50868","8.0","0.172885",,,"0.172885","MT1F (0.172885) MT1X","false","0.172885","MT1F (0.172885) MT1X"
"50869","4.0","0.164615",,,"0.164615","MTERF2 (0.164615) TMEM263","false","0.164615","MTERF2 (0.164615) TMEM263"
"50870","2.0","0.173493",,,"0.173493","MTERF3 (0.173493) PTDSS1","false","0.173493","MTERF3 (0.173493) PTDSS1"
"50871","58.0","0.204326",,,"0.204326","MTFMT (0.204326) VWA9","false","0.204326","MTFMT (0.204326) VWA9"
"50872","2.0","0.190286",,,"0.190286","MTFP1 (0.190286) SEC14L2","false","0.190286","MTFP1 (0.190286) SEC14L2"
"50873","2.0","0.208492",,,"0.208492","MTG1 (0.208492) SPRN","false","0.208492","MTG1 (0.208492) SPRN"
"50874","2.0","0.277726",,,"0.277726","MTHFD2 (0.277726) SLC4A5","false","0.277726","MTHFD2 (0.277726) SLC4A5"
"50875","15.54583521","0.164835",,,"0.164835","OGG1 (0.164835) RPUSD3","false","0.164835","OGG1 (0.164835) RPUSD3"
"50876","15.33333333","0.16201",,,"0.16201","NUPL1 (0.16201) POLR1D","false","0.16201","NUPL1 (0.16201) POLR1D"
"50877","15.33333333","0.182748",,,"0.182748","NUPL1 (0.182748) PAN3","false","0.182748","NUPL1 (0.182748) PAN3"
"50878","12.0","0.190182",,,"0.190182","NUPL1 (0.190182) POMP","false","0.190182","NUPL1 (0.190182) POMP"
"50879","58.66666667","0.195268",,,"0.195268","NUPL1 (0.195268) SAP18","false","0.195268","NUPL1 (0.195268) SAP18"
"50880","8.0","0.223728",,,"0.223728","NUPL1 (0.223728) RNF6","false","0.223728","NUPL1 (0.223728) RNF6"
"50881","42.0","0.206241",,,"0.206241","MTMR6 (0.206241) NUPL1","false","0.206241","MTMR6 (0.206241) NUPL1"
"50882","122.0","0.192192",,,"0.192192","MTMR7 (0.192192) VPS37A","false","0.192192","MTMR7 (0.192192) VPS37A"
"50883","4.0","0.181127",,,"0.181127","MTO1 (0.181127) SENP6","false","0.181127","MTO1 (0.181127) SENP6"
"50884","28.0","0.161886",,,"0.161886","MTRF1L (0.161886) PCMT1","false","0.161886","MTRF1L (0.161886) PCMT1"
"50885","2.0","0.16519",,,"0.16519","MVB12A (0.16519) PGLS","false","0.16519","MVB12A (0.16519) PGLS"
"50886","88.4802902","0.159743",,,"0.159743","PFAS (0.159743) SCO1","false","0.159743","PFAS (0.159743) SCO1"
"50887","43.22750968","0.17035",,,"0.17035","PFAS (0.17035) TRAPPC1","false","0.17035","PFAS (0.17035) TRAPPC1"
"50888","10.0","0.169521",,,"0.169521","MYD88 (0.169521) OXSR1","false","0.169521","MYD88 (0.169521) OXSR1"
"50889","16.0","0.16751",,,"0.16751","OXSR1 (0.16751) WDR48","false","0.16751","OXSR1 (0.16751) WDR48"
"50890","2.0","0.565732",,,"0.565732","MYEF2 (0.565732) SLC24A5","false","0.565732","MYEF2 (0.565732) SLC24A5"
"50891","10.0","0.194968",,,"0.194968","MYL9 (0.194968) TAGLN","false","0.194968","MYL9 (0.194968) TAGLN"
"50892","4.0","0.179938",,,"0.179938","MYNN (0.179938) PHC3","false","0.179938","MYNN (0.179938) PHC3"
"50893","4.0","0.169277",,,"0.169277","PHC3 (0.169277) PRKCI","false","0.169277","PHC3 (0.169277) PRKCI"
"50894","68.0","0.168465",,,"0.168465","MZF1 (0.168465) ZBTB45","false","0.168465","MZF1 (0.168465) ZBTB45"
"50895","24.0","0.159824",,,"0.159824","ZBTB45 (0.159824) ZNF324","false","0.159824","ZBTB45 (0.159824) ZNF324"
"50896","28.0","0.169625",,,"0.169625","ZBTB45 (0.169625) ZSCAN22","false","0.169625","ZBTB45 (0.169625) ZSCAN22"
"50897","59.0","0.176918",,,"0.176918","ZBTB45 (0.176918) ZNF446","false","0.176918","ZBTB45 (0.176918) ZNF446"
"50898","4.0","0.240463",,,"0.240463","MZT2A (0.240463) MZT2B","false","0.240463","MZT2A (0.240463) MZT2B"
"50899","4.0","0.166123",,,"0.166123","MZT2B (0.166123) SMPD4","false","0.166123","MZT2B (0.166123) SMPD4"
"50900","2.0","0.184507",,,"0.184507","N4BP2L2 (0.184507) PDS5B","false","0.184507","N4BP2L2 (0.184507) PDS5B"
"50901","16.0","0.192802",,,"0.192802","N4BP3 (0.192802) RMND5B","false","0.192802","N4BP3 (0.192802) RMND5B"
"50902","4.0","0.273712",,,"0.273712","NAF1 (0.273712) TMA16","false","0.273712","NAF1 (0.273712) TMA16"
"50903","2.0","0.180024",,,"0.180024","NANP (0.180024) ZNF337","false","0.180024","NANP (0.180024) ZNF337"
"50904","2.0","0.17339",,,"0.17339","NAT9 (0.17339) TMEM104","false","0.17339","NAT9 (0.17339) TMEM104"
"50905","256.0","0.18653",,,"0.18653","NATD1 (0.18653) TMEM11","false","0.18653","NATD1 (0.18653) TMEM11"
"50906","2.0","0.161899",,,"0.161899","NBN (0.161899) RIPK2","false","0.161899","NBN (0.161899) RIPK2"
"50907","2.0","0.263926",,,"0.263926","NBN (0.263926) OSGIN2","false","0.263926","NBN (0.263926) OSGIN2"
"50908","2.0","0.173953",,,"0.173953","OSGIN2 (0.173953) RIPK2","false","0.173953","OSGIN2 (0.173953) RIPK2"
"50909","10.0","0.209018",,,"0.209018","NBPF10 (0.209018) NOTCH2NL","false","0.209018","NBPF10 (0.209018) NOTCH2NL"
"50910","5.33333333","0.322129",,,"0.322129","NBPF10 (0.322129) NBPF9","false","0.322129","NBPF10 (0.322129) NBPF9"
"50911","5.33333333","0.375613",,,"0.375613","NBPF10 (0.375613) NBPF14","false","0.375613","NBPF10 (0.375613) NBPF14"
"50912","5.33333333","0.376479",,,"0.376479","NBPF10 (0.376479) NBPF11","false","0.376479","NBPF10 (0.376479) NBPF11"
"50913","3.33333333","0.169841",,,"0.169841","NBPF14 (0.169841) NBPF15","false","0.169841","NBPF14 (0.169841) NBPF15"
"50914","2.0","0.325757",,,"0.325757","NBPF14 (0.325757) NBPF9","false","0.325757","NBPF14 (0.325757) NBPF9"
"50915","3.33333333","0.297961",,,"0.297961","NBPF11 (0.297961) NBPF15","false","0.297961","NBPF11 (0.297961) NBPF15"
"50916","2.0","0.386615",,,"0.386615","NBPF11 (0.386615) NBPF14","false","0.386615","NBPF11 (0.386615) NBPF14"
"50917","2.0","0.456915",,,"0.456915","NBPF11 (0.456915) NBPF9","false","0.456915","NBPF11 (0.456915) NBPF9"
"50918","3.33333333","0.277314",,,"0.277314","NBPF15 (0.277314) NBPF9","false","0.277314","NBPF15 (0.277314) NBPF9"
"50919","19.05294847","0.190557",,,"0.190557","ST14 (0.190557) ZBTB44","false","0.190557","ST14 (0.190557) ZBTB44"
"50920","4.0","0.211132",,,"0.211132","NCBP1 (0.211132) TSTD2","false","0.211132","NCBP1 (0.211132) TSTD2"
"50921","2.0","0.326634",,,"0.326634","NCF1 (0.326634) NCF1B","false","0.326634","NCF1 (0.326634) NCF1B"
"50922","2.0","0.422387",,,"0.422387","NCF1 (0.422387) NCF1C","false","0.422387","NCF1 (0.422387) NCF1C"
"50923","2.0","0.321038",,,"0.321038","NCF1B (0.321038) NCF1C","false","0.321038","NCF1B (0.321038) NCF1C"
"50924","90.0","0.186102",,,"0.186102","NCLN (0.186102) SGTA","false","0.186102","NCLN (0.186102) SGTA"
"50925","4.16666667","0.170643",,,"0.170643","NDUFA6 (0.170643) TCF20","false","0.170643","NDUFA6 (0.170643) TCF20"
"50926","26.5","0.171884",,,"0.171884","NDUFA6 (0.171884) NUP50","false","0.171884","NDUFA6 (0.171884) NUP50"
"50927","15.4","0.176609",,,"0.176609","NDUFA6 (0.176609) PHF5A","false","0.176609","NDUFA6 (0.176609) PHF5A"
"50928","21.16666667","0.179426",,,"0.179426","NDUFA6 (0.179426) POLDIP3","false","0.179426","NDUFA6 (0.179426) POLDIP3"
"50929","10.5","0.191888",,,"0.191888","NDUFA6 (0.191888) XRCC6","false","0.191888","NDUFA6 (0.191888) XRCC6"
"50930","13.26666667","0.163583",,,"0.163583","TCF20 (0.163583) XRCC6","false","0.163583","TCF20 (0.163583) XRCC6"
"50931","2.0","0.172842",,,"0.172842","NDUFAF6 (0.172842) PLEKHF2","false","0.172842","NDUFAF6 (0.172842) PLEKHF2"
"50932","2.0","0.163946",,,"0.163946","NDUFB11 (0.163946) UXT","false","0.163946","NDUFB11 (0.163946) UXT"
"50933","2.0","0.175896",,,"0.175896","NDUFB3 (0.175896) SUMO1","false","0.175896","NDUFB3 (0.175896) SUMO1"
"50934","4.0","0.180331",,,"0.180331","NDUFB3 (0.180331) NIF3L1","false","0.180331","NDUFB3 (0.180331) NIF3L1"
"50935","4.0","0.170376",,,"0.170376","NIF3L1 (0.170376) SUMO1","false","0.170376","NIF3L1 (0.170376) SUMO1"
"50936","6.0","0.195625",,,"0.195625","NIF3L1 (0.195625) ORC2","false","0.195625","NIF3L1 (0.195625) ORC2"
"50937","2.0","0.207496",,,"0.207496","NDUFB9 (0.207496) TATDN1","false","0.207496","NDUFB9 (0.207496) TATDN1"
"50938","2.0","0.187342",,,"0.187342","NDUFS2 (0.187342) SDHC","false","0.187342","NDUFS2 (0.187342) SDHC"
"50939","51.52380952","0.166058",,,"0.166058","NDUFV3 (0.166058) U2AF1","false","0.166058","NDUFV3 (0.166058) U2AF1"
"50940","38.47619048","0.178201",,,"0.178201","NDUFV3 (0.178201) RRP1B","false","0.178201","NDUFV3 (0.178201) RRP1B"
"50941","2.0","0.173642",,,"0.173642","NEFH (0.173642) RFPL1","false","0.173642","NEFH (0.173642) RFPL1"
"50942","2.0","0.197402",,,"0.197402","NEK10 (0.197402) SLC4A7","false","0.197402","NEK10 (0.197402) SLC4A7"
"50943","18.43919414","0.19217",,,"0.19217","TLCD1 (0.19217) TRAF4","false","0.19217","TLCD1 (0.19217) TRAF4"
"50944","94.33333333","0.165624",,,"0.165624","NEK9 (0.165624) SNW1","false","0.165624","NEK9 (0.165624) SNW1"
"50945","49.66666667","0.192619",,,"0.192619","NEK9 (0.192619) ZNF410","false","0.192619","NEK9 (0.192619) ZNF410"
"50946","23.9025974","0.226382",,,"0.226382","STX16 (0.226382) VAPB","false","0.226382","STX16 (0.226382) VAPB"
"50947","32.69047619","0.17508",,,"0.17508","RING1 (0.17508) RXRB","false","0.17508","RING1 (0.17508) RXRB"
"50948","13.5","0.200012",,,"0.200012","PFDN6 (0.200012) WDR46","false","0.200012","PFDN6 (0.200012) WDR46"
"50949","13.66666667","0.174624",,,"0.174624","NEU3 (0.174624) RNF169","false","0.174624","NEU3 (0.174624) RNF169"
"50950","23.79487179","0.176941",,,"0.176941","NEU3 (0.176941) POLD3","false","0.176941","NEU3 (0.176941) POLD3"
"50951","36.53846154","0.188305",,,"0.188305","NEU3 (0.188305) SPCS2","false","0.188305","NEU3 (0.188305) SPCS2"
"50952","30.0","0.160077",,,"0.160077","NFATC3 (0.160077) TERF2","false","0.160077","NFATC3 (0.160077) TERF2"
"50953","56.0","0.166516",,,"0.166516","TERF2 (0.166516) VPS4A","false","0.166516","TERF2 (0.166516) VPS4A"
"50954","2.0","0.161588",,,"0.161588","NFKB2 (0.161588) RELB","false","0.161588","NFKB2 (0.161588) RELB"
"50955","6.0","0.262759",,,"0.262759","NGFRAP1 (0.262759) WBP5","false","0.262759","NGFRAP1 (0.262759) WBP5"
"50956","4.0","0.161624",,,"0.161624","NGLY1 (0.161624) TOP2B","false","0.161624","NGLY1 (0.161624) TOP2B"
"50957","4.0","0.199714",,,"0.199714","NGLY1 (0.199714) OXSM","false","0.199714","NGLY1 (0.199714) OXSM"
"50958","3.66666667","0.234984",,,"0.234984","VTI1A (0.234984) ZDHHC6","false","0.234984","VTI1A (0.234984) ZDHHC6"
"50959","56.0","0.183623",,,"0.183623","NHLRC3 (0.183623) PROSER1","false","0.183623","NHLRC3 (0.183623) PROSER1"
"50960","6.0","0.221297",,,"0.221297","NIFK (0.221297) TSN","false","0.221297","NIFK (0.221297) TSN"
"50961","32.0","0.181364",,,"0.181364","NIPA1 (0.181364) NIPA2","false","0.181364","NIPA1 (0.181364) NIPA2"
"50962","6.0","0.161137",,,"0.161137","NIT2 (0.161137) TOMM70A","false","0.161137","NIT2 (0.161137) TOMM70A"
"50963","4.0","0.183571",,,"0.183571","RAD51D (0.183571) RFFL","false","0.183571","RAD51D (0.183571) RFFL"
"50964","11.87619048","0.171738",,,"0.171738","NLK (0.171738) TMEM199","false","0.171738","NLK (0.171738) TMEM199"
"50965","16.41904762","0.19409",,,"0.19409","NLK (0.19409) TNFAIP1","false","0.19409","NLK (0.19409) TNFAIP1"
"50966","59.7047619","0.215084",,,"0.215084","NLK (0.215084) POLDIP2","false","0.215084","NLK (0.215084) POLDIP2"
"50967","2.0","0.4047",,,"0.4047","NLRP2 (0.4047) NLRP7","false","0.4047","NLRP2 (0.4047) NLRP7"
"50968","4.0","0.210831",,,"0.210831","PPAT (0.210831) SRP72","false","0.210831","PPAT (0.210831) SRP72"
"50969","7.0","0.216726",,,"0.216726","PAICS (0.216726) POLR2B","false","0.216726","PAICS (0.216726) POLR2B"
"50970","4.0","0.266099",,,"0.266099","PAICS (0.266099) SRP72","false","0.266099","PAICS (0.266099) SRP72"
"50971","2.0","0.35139",,,"0.35139","PAICS (0.35139) PPAT","false","0.35139","PAICS (0.35139) PPAT"
"50972","2.0","0.519889",,,"0.519889","NOMO1 (0.519889) NOMO3","false","0.519889","NOMO1 (0.519889) NOMO3"
"50973","2.0","0.536636",,,"0.536636","NOMO1 (0.536636) NOMO2","false","0.536636","NOMO1 (0.536636) NOMO2"
"50974","2.0","0.842871",,,"0.842871","NOMO2 (0.842871) NOMO3","false","0.842871","NOMO2 (0.842871) NOMO3"
"50975","2.0","0.164601",,,"0.164601","NOP58 (0.164601) WDR12","false","0.164601","NOP58 (0.164601) WDR12"
"50976","2.0","0.159489",,,"0.159489","NOX5 (0.159489) SPESP1","false","0.159489","NOX5 (0.159489) SPESP1"
"50977","2.0","0.674734",,,"0.674734","NPIPB4 (0.674734) NPIPB5","false","0.674734","NPIPB4 (0.674734) NPIPB5"
"50978","4.0","0.168255",,,"0.168255","NPY5R (0.168255) TMA16","false","0.168255","NPY5R (0.168255) TMA16"
"50979","3.0","0.164052",,,"0.164052","NR1D1 (0.164052) PER3","false","0.164052","NR1D1 (0.164052) PER3"
"50980","2.0","0.171152",,,"0.171152","NR1D1 (0.171152) NR1D2","false","0.171152","NR1D1 (0.171152) NR1D2"
"50981","3.0","0.173408",,,"0.173408","NR1D1 (0.173408) TEF","false","0.173408","NR1D1 (0.173408) TEF"
"50982","2.0","0.257641",,,"0.257641","PER3 (0.257641) TEF","false","0.257641","PER3 (0.257641) TEF"
"50983","4.0","0.48396",,,"0.48396","PER3 (0.48396) UTS2","false","0.48396","PER3 (0.48396) UTS2"
"50984","3.0","0.244094",,,"0.244094","NR1D2 (0.244094) PER3","false","0.244094","NR1D2 (0.244094) PER3"
"50985","3.0","0.253512",,,"0.253512","NR1D2 (0.253512) TEF","false","0.253512","NR1D2 (0.253512) TEF"
"50986","4.0","0.171139",,,"0.171139","TEF (0.171139) UTS2","false","0.171139","TEF (0.171139) UTS2"
"50987","2.0","0.346358",,,"0.346358","NR1I3 (0.346358) TOMM40L","false","0.346358","NR1I3 (0.346358) TOMM40L"
"50988","2.0","0.288241",,,"0.288241","NR2F1 (0.288241) NR2F1-AS1","false","0.288241","NR2F1 (0.288241) NR2F1-AS1"
"50989","2.0","0.16303",,,"0.16303","NRDE2 (0.16303) PSMC1","false","0.16303","NRDE2 (0.16303) PSMC1"
"50990","2.0","0.356858",,,"0.356858","NRSN1 (0.356858) SSTR5-AS1","false","0.356858","NRSN1 (0.356858) SSTR5-AS1"
"50991","2.0","0.172933",,,"0.172933","NSMAF (0.172933) SDCBP","false","0.172933","NSMAF (0.172933) SDCBP"
"50992","2.0","0.555469",,,"0.555469","NSUN5P1 (0.555469) NSUN5P2","false","0.555469","NSUN5P1 (0.555469) NSUN5P2"
"50993","70.0","0.173666",,,"0.173666","NSUN6 (0.173666) STAM","false","0.173666","NSUN6 (0.173666) STAM"
"50994","158.0","0.159342",,,"0.159342","NT5C (0.159342) NUP85","false","0.159342","NT5C (0.159342) NUP85"
"50995","2.0","0.52734",,,"0.52734","NT5C1B (0.52734) RDH14","false","0.52734","NT5C1B (0.52734) RDH14"
"50996","2.0","0.179914",,,"0.179914","NTHL1 (0.179914) SLC9A3R2","false","0.179914","NTHL1 (0.179914) SLC9A3R2"
"50997","42.0","0.162418",,,"0.162418","NUBP2 (0.162418) TSR3","false","0.162418","NUBP2 (0.162418) TSR3"
"50998","22.0","0.165257",,,"0.165257","NUBP2 (0.165257) ZNF598","false","0.165257","NUBP2 (0.165257) ZNF598"
"50999","22.0","0.232426",,,"0.232426","NUBP2 (0.232426) SPSB3","false","0.232426","NUBP2 (0.232426) SPSB3"
"51000","2.0","0.161726",,,"0.161726","NUDT6 (0.161726) SPATA5","false","0.161726","NUDT6 (0.161726) SPATA5"
"51001","15.42857143","0.163619",,,"0.163619","WBP4 (0.163619) ZC3H13","false","0.163619","WBP4 (0.163619) ZC3H13"
"51002","126.33333333","0.164044",,,"0.164044","ZFYVE1 (0.164044) ZNF410","false","0.164044","ZFYVE1 (0.164044) ZNF410"
"51003","2.0","0.191511",,,"0.191511","TAF5L (0.191511) URB2","false","0.191511","TAF5L (0.191511) URB2"
"51004","56.0","0.169346",,,"0.169346","NUP188 (0.169346) ZER1","false","0.169346","NUP188 (0.169346) ZER1"
